,clim_gamma,clim_c1,clim_c2,clim_c3,clim_kappa1,clim_kappa2,clim_kappa3,clim_epsilon,clim_sigma_eta,clim_sigma_xi,clim_F_4xCO2,cc_r0,cc_rU,cc_rT,cc_rA,ari_BC,ari_CH4,ari_N2O,ari_NH3,ari_NOx,ari_OC,ari_Sulfur,ari_VOC,ari_Equivalent effective stratospheric chlorine,aci_shape_so2,aci_shape_bc,aci_shape_oc,aci_beta,o3_CH4,o3_N2O,o3_Equivalent effective stratospheric chlorine,o3_CO,o3_VOC,o3_NOx,fscale_CH4,fscale_N2O,fscale_minorGHG,fscale_Stratospheric water vapour,fscale_Land use,fscale_Volcanic,fscale_solar_amplitude,fscale_solar_trend,fscale_Light absorbing particles on snow and ice,fscale_Contrails,fscale_CO2,cc_co2_concentration_1750,seed
9458,8.4543288203854,4.455949530497693,20.460682851851075,91.29163139369028,0.8754467237930168,2.970074352198474,0.8894654136217098,1.3473894975812,0.6389823035754079,0.304203097182706,6.8746207511661845,31.01418139514925,0.0055714147717776,4.462650045359478,-0.0002298574994883,0.022483569096668,-2.5476006003363797e-06,-4.657903204838127e-05,-0.0008122599776175,-3.9246459553738335e-05,-0.0022204938049505,-0.002660058506836,-1.514417417932874e-05,-1.098901847995363e-05,0.0231123080076212,0.0287452872776178,0.1339405882455947,-1.7731108952485046,0.0002028627938479,0.0011833155917072,-1.6358607263235365e-05,2.3332872447397705e-05,-4.15368304755484e-05,0.0017469195561288,0.999997917463779,1.1338535666848732,1.0590046671038706,2.006774407506893,1.2580049909106763,0.864905287296666,1.2408233921876215,0.0007541350686803,3.3490672058858006,1.479604864493454,0.926492949387889,280.03532111977734,5129505
9680,3.5427388530340647,4.793223782292668,13.154267597255112,98.0651886339308,1.3805847018487982,2.1282238574216046,1.6868363626137746,1.5637033668613007,0.5644126407449822,0.3999199452274194,8.30649863693146,38.748654121293335,-0.0024232291633454,0.5774349050179114,0.0034784711603847,0.013550116352744,-2.7305592639657928e-06,-3.625980961650167e-05,-0.00100097597325,-7.089512750454885e-05,-0.0067879354153224,-0.0027335934677752,-5.82298947385132e-06,-5.907385560622283e-06,0.0527485868831619,0.8968056206658318,0.0370877870878064,-0.1675732650762344,0.0002484303195848,0.0006387388852758,-8.21367299453403e-05,0.0001635584603914,-0.0003376108368105,0.0002353644192011,0.7929987076664238,0.9257404289252256,1.041186233532995,0.605648030456736,1.348956258236993,1.1812582479217255,0.5563752452135956,0.0647193465203315,1.5705956171915765,0.3203447599007399,1.0240383091490708,280.15176796347134,5218083
11811,3.532800342484516,4.968067854872608,56.51940300509629,92.79233226825444,1.1955189326119882,0.7018852334989025,1.2986411673765137,0.8210222287314347,0.6601227856658922,0.4307145286557866,6.790037642274968,38.87133182212441,-0.0013825337560335,-2.4458016480805296,0.0055590119572862,0.0053425470707171,-2.036732349529199e-06,-2.89431637701571e-05,-0.0001208554508123,-0.0001143344508491,-0.0051246227923992,-0.002462506424666,-1.4772354827307985e-05,-5.284265177300288e-06,0.0115116243262231,1.1219789878704731,0.031072236617528,-1.1110398171914628,0.0002549131784938,0.001227168897514,-6.95118765965747e-05,3.796761045993636e-05,-0.0004357358235695,0.0016654643879132,0.9988588920691538,0.8034223072757145,0.800681293898825,1.6244273554421895,1.2347766519682997,1.0290112371373663,0.9013666605049268,-0.0260049536519035,3.3967252397798378,1.12014710187763,0.9208074419308016,278.07755179338034,6068352
12179,11.980684748776683,5.433756364695972,18.295568467834467,53.54196018500421,1.1430642087307652,1.649866571186314,1.2450687139809693,1.4188451368891497,1.05741565030717,0.4801614709109201,8.272783086184942,36.98845022798601,-0.0008130132603379,-0.5355752033023995,0.0047938266864694,0.0029371539188025,-2.7088913366888634e-06,-3.960088384837016e-06,-0.0005371380291332,-0.0001070657375448,-0.0078000717915471,-0.0022317852265111,-2.9851757697645284e-05,-1.2061887421831932e-05,0.0258721157184945,0.4477352715938172,0.0531829285573782,-0.73549215442482,0.0002046357503107,0.0012221910441574,-4.194590974548429e-05,-7.340306124468759e-06,4.463313142862116e-05,0.0006081653584018,1.0463428394466077,0.9795390390874124,1.0567148301231204,0.4378775803969006,0.9619962754255325,1.1213553524926692,1.3670769740230382,-0.0317899851557677,2.0201242923131177,0.651814649841197,1.021992736042721,279.5671768924171,6215184
12349,15.427911617377486,3.6201302368220714,9.11649369824238,54.62805289280458,0.9501776008631316,3.460595752370798,1.0606919134851407,0.9451073644534548,1.3241124005784852,0.3886190557652339,7.811037834680861,33.99075874171219,0.0033856020229314,2.013362418682921,0.0011502334162376,0.0288504750773015,-7.609786021759627e-08,-5.3946267685937925e-05,-0.0002219204835449,-7.500478182984193e-05,-0.0015831592819802,-0.0011396281303386,-5.2231147155923015e-06,-3.987387438632164e-06,0.0169739458797125,0.5482836195018218,0.0362963973280853,-1.525410911255873,0.0001787888910018,0.0013893927759448,7.804130519552538e-05,0.0001614911654433,-0.0002464073603221,-0.0002395622031997,0.8616066003630111,0.9176689782060012,0.9810064445265622,0.9832158437572144,0.7810259802712587,1.0641907436585991,0.8038114484975396,0.0185241936496542,2.196720439662489,0.8568785445751113,0.991151275571145,277.58510026408794,6283014
13729,8.78358493309011,2.565653085560571,10.949044443247116,95.44963790447248,0.8995691557453992,8.108029314684524,0.6402529806204929,1.515525193500343,1.2817073510353991,0.5558979648409584,8.60385614863476,34.031022783213764,0.0019383660656628,3.722877217427708,0.0022047265654466,0.0269842154798321,-4.245693541433837e-06,-3.681400378924402e-05,-0.0003597214098414,-3.994850848799271e-05,-0.0044304626875158,-0.0026825941747055,-1.3174432120568802e-05,-1.4886907784595508e-05,0.0194804157990243,0.5950726938995962,0.0025679839248778,-1.034033700231342,0.0002817972948136,0.0006491779696975,-9.996146754460918e-05,5.166894768612989e-05,-0.0001472373748275,0.0011254892302727,0.8100902813664455,0.9293581156542712,1.0579762400676826,0.97437687050276,1.2837905111412045,0.7863801823525238,1.094588950091329,-0.0021334706552882,3.0458703405061325,0.6931001304148622,1.044708503692778,276.8363392475399,6833634
14515,8.816930667103563,3.4853655849465843,9.546527601082378,129.30048150165385,1.733426360568637,3.0695335170232187,0.8647005045185904,1.0622532980460928,1.467226325848256,0.4267253537515553,6.696322564456133,34.02245839821513,0.0032078875201586,2.5482375218356808,0.0017425707340629,0.0165845607574555,-2.2442469099926035e-06,-6.420405863407237e-07,-0.001029361600098,-0.0001250630405042,-0.0076177357307836,-0.0005331869134627,-9.528813938387095e-06,-1.4566416080287346e-06,0.0125594327493515,0.0879519339562621,0.0490276638259665,-1.0391274596528604,0.0002929913825053,0.0009368469644551,3.591007443211539e-05,0.0001840548988531,0.0002375238815749,0.0006798212159783,0.9117615648833538,0.9912889547354682,0.8734078830754332,0.9111855064870564,0.808522043970623,0.8873395248138559,1.1327381789412772,-0.1020184702270157,-0.2224872027756905,0.7142279741913049,0.914863045579387,277.50048741612466,7147248
14824,8.502958542531676,4.813004463590029,5.064187127412637,44.03089648401429,0.9050850038819646,3.778053336395939,1.5812732678244277,1.8910776038573756,0.8041021640422137,0.4459278071664539,7.615322147329897,32.738870574756426,0.0040967058896609,2.543617329925315,0.0020127488567368,0.0187042222486312,-3.873746871548497e-06,-7.719974547853073e-06,-0.0010973109272766,-8.99474076651344e-05,-0.0006962461482567,-0.0029998503107301,-5.3847343313274735e-06,-5.226942556080678e-06,0.0066894313352001,0.3311522897858048,0.0140234263276507,-0.5921569595894713,0.0001574131374971,0.0017205629948752,-0.0002821907938284,0.0001285100996968,-0.0001273370154907,0.0007438640160488,0.8554123064987578,1.1164941528410934,1.0687342954158927,0.927172306796956,1.3470494191858016,1.0644912438696357,1.0260514884253662,-0.0645622651969062,1.957053901045323,1.1763908456228696,0.9776148844966392,276.573199395724,7270539
15186,7.1453774871783216,3.2950499532726107,4.7520459511063775,106.27800352440266,1.5453440418955935,2.5749842790808395,1.5311272394233038,1.2024257039186528,0.936962421080656,0.6871655899743557,8.086878779086206,35.4564734207235,0.0005587865544323,2.5333834667153763,0.002125338849613,0.0132723277447014,-1.8485270988034796e-06,-1.5303152082296713e-05,-4.232621784217255e-05,-2.9466721925511103e-05,-0.0046787827282206,-0.0025711850453713,-7.761733971866448e-06,-7.949703969843872e-06,0.0157309764871002,0.0010914485304949,0.0908187866508165,-1.0132091916753314,0.0002013171340081,0.0009844785918717,-2.5560730464594688e-05,7.423524842584325e-05,0.0003340310707429,0.0012762502118974,0.8381533253835367,0.9784221274901078,1.0384899610616245,2.0278847745489377,0.862367590183645,0.8307810924340429,0.9556394899571474,0.0122114940647912,2.390632111218145,0.2563783082369449,1.010152510078607,278.3166559200172,7414977
16767,11.502593233351586,4.510650992125261,21.138611216879248,150.39396772579823,1.7701408266133227,1.5190172675167355,0.6767712024380905,0.6670020849719565,1.5652526977084258,0.598713276260676,8.478660119816192,39.697047234544286,-0.0041755784839056,0.13277213426468,0.0056614839881526,0.0394658663876949,-1.2707297437033342e-06,-5.9848744079170064e-06,-0.0002365284517613,-9.285710097418735e-06,-0.0019145676517379,-0.0025179580793134,-7.607281369509679e-06,-6.572800180907795e-06,0.029941700174355,0.0714314737298685,0.1263880998972741,-0.9515427583351964,0.0002247177455643,0.001365486213282,-0.0001513310924497,9.431784971398056e-05,-0.0002641921533559,0.0007257471224809,1.0308994093010997,0.9650104172887902,1.1213893619965312,1.6709071527172987,1.1553652244847237,1.1962991368931333,0.8269053441281344,0.0267642301670552,1.4920845402512743,1.050591908707714,1.036056788253282,278.3615845988819,8045796
17371,1.2824087480321924,6.3105638046473,35.088283261404,65.86497078908236,2.126133963324864,2.0757830772466628,1.366114836678702,1.639729410376311,0.7732963637996348,0.3855224883828207,8.742036030778449,36.81885834472255,-0.0007718946891898,0.272128685852934,0.0045687794781123,0.0297243725166552,-5.676291641714977e-07,-3.4247293607268495e-05,-0.0002247543685979,-3.5829090562215915e-05,-0.0028051192240109,-0.0026836766319933,-3.189186712128154e-05,-4.47916842288298e-06,0.0371692529762804,0.1803909090210188,0.0148532846223382,-0.5414202496778223,0.0002347121093478,0.0013284587894368,-0.0002323954171833,0.000285330193143,9.829191845531668e-05,0.0010535103728313,0.7825214161400578,0.967270543977818,1.1875868061062251,0.3549733730372351,1.443373406990438,0.7210224925974507,1.531490466067292,0.0503226644303467,1.9461849665406183,0.7807499074826345,1.0538073533757863,279.4867680992464,8286792
17813,5.585823064337969,2.9894568928016807,7.957504241348314,62.21771896997174,1.3950262468141694,3.2202858493514013,0.7463459312823975,1.3065097143531654,0.9275969851497144,0.5068130236226075,7.39538907980056,30.07623338291592,0.0074214382861162,4.706062500411817,-0.0015980005358841,0.0377930818646945,-2.3252573768105254e-06,-2.8775667920217427e-05,-4.503760187196128e-05,-0.0001323617904855,-9.716804794953314e-05,-0.0027800810157744,-1.2493418909018e-05,-1.1389405453419273e-05,0.0241133829257862,0.7017594949950431,0.0619016749019997,-0.7907971491692569,0.0002168149712295,0.0013853324701452,2.0282431083819364e-05,-5.227756569259386e-05,3.9801089551909325e-05,0.001267761483915,1.0381492298352009,0.9932715722017236,0.9687620035690362,0.2511733268683022,1.269560409223032,0.875737857066689,0.9627389489683116,0.0657757012052762,1.4101572539198095,1.2187528911287666,0.9625230502236216,275.59029980818764,8463150
19515,10.41431701267712,4.388723969580924,7.709197792136969,142.02701532623956,0.9300802886438022,3.957132610883637,0.9979479109559464,1.462924792271058,1.1191745141931335,0.7051198833938749,7.00185695203641,37.35810118640502,-0.0012384063031133,1.3241861136520754,0.0031180315494635,0.0385219052251531,-3.5410103414989683e-06,-3.559936627252478e-05,-1.9236350089166373e-05,-8.926526446202768e-06,-0.0016447850684838,-0.0043837615341602,-3.539995608504051e-06,-4.981752541683642e-06,0.0045476397769523,0.1291581961283877,0.0910691587378518,-1.161344517217867,0.0002360803715584,0.0012153345259149,-2.7234211692694587e-05,0.0001092857234074,-1.1350517769916295e-05,-0.0007662959425236,1.2065501831430647,1.033474737340169,1.0819383556094295,0.025821006736819,0.8749868407143029,1.0645658624492207,1.3934991494690163,0.0319457705761851,1.317767282250052,1.2102335953430707,0.9359677977426084,279.4309198357977,9142248
23544,5.830395148338523,2.80019254887595,42.07859558497113,126.45386508410908,1.2681429744020725,1.1104673121437787,0.3854536285077246,0.6933329588213063,0.8612856355495363,0.4254265107532535,7.73711468049907,31.746677062046874,0.006168937772425,0.7155535681715267,0.0002344762262667,0.0123358661966805,-2.3648685670984786e-06,-3.32495362043885e-05,-0.0002429958200341,-0.0001027249526423,-0.0042039405209844,-0.0020964730201974,-1.2561470807808342e-05,-5.362440261397623e-06,0.0301014638367561,0.2121870916914932,0.0937435958299741,-1.080386084270223,0.0003015561357556,0.0012074570171968,-0.0001463904506233,0.0001039210452356,0.0001792770386312,0.0017383124231941,0.9890450081006992,1.041887174765631,1.244858832987425,1.043074475695837,0.8773792453898022,0.8009804209669873,1.323187658510869,0.0228153133643334,1.4258452206684762,1.743132453850524,0.985937159074044,280.5532574176872,10749819
23590,6.61651454899298,4.761684802985635,24.95323911304328,52.64829996077193,1.3064491246053986,1.4705029638939071,0.4652514386391329,1.080149356963712,0.6304993948004898,0.5352291966672399,7.249333092264078,31.182259326954416,0.0052730244837971,2.6412893739282,0.0007183288447824,0.0278473040501102,-2.715588302549627e-06,-6.089008359210571e-05,-3.014087238318317e-06,-0.0001001623178916,-0.0055463468955577,-0.0047227826907395,-3.015507912377777e-05,-2.7653200999471944e-06,0.0009960768535278,0.3604343549683133,0.0225257523837683,-1.2228950689785558,0.0002237608952439,0.0010366436392048,-4.3580713027914286e-05,0.0001537411268995,-0.0001187271524962,0.001242302367278,1.0713683271861187,0.959191232514012,1.1288964858577577,0.5388750001335472,0.7280469956281823,0.9777478478667104,0.959755056096334,-0.0171149668754801,2.300066346244756,1.3997660630390183,0.9522830489896584,279.14902089590674,10768173
25361,13.785989075574763,3.469036952518781,16.440782248876893,135.62572290964044,1.206742618228699,1.7897277081018048,0.5634090481177553,0.524171593842065,1.0812795433957922,0.5688149536519015,8.87249075949897,29.515925430739387,0.0069177357568901,1.912625906580956,0.0004885527211685,0.0198110326401033,-2.193959240754745e-06,-6.0088785569755904e-05,-0.0005481582597183,-4.180669901685556e-05,-6.998358778712715e-05,-0.0048617937505411,-2.834615143928329e-05,-7.786021885983192e-06,0.0143605553244238,0.1219764324744275,0.0501817512940476,-0.916680151428848,0.0001880558516501,0.0011566986332287,-6.737592125161019e-05,0.0002489004312961,0.0001198272961339,0.000603618202721,0.9724670829035654,0.908865084764826,0.8610017452835643,1.6620888846975208,0.7589593508026078,1.0655394263903106,0.7859411398967756,-0.0012155539597311,0.3053986011293373,0.923881647541208,1.062392983329456,280.3433329795731,11474802
27136,19.058964914372567,2.8530005992479763,19.08362767445232,45.745691206839695,1.879618162122376,5.186169957847556,0.7589946417018362,1.3592138423451576,1.8910287860201171,0.1764092143972252,8.12100041551137,29.242651093478585,0.0079283101663872,3.6200333651923446,-0.0015334612902146,0.0047502738094124,-4.046498985499858e-06,-6.895371579622968e-05,-0.0001851749110966,-3.356499980726635e-05,-0.0047638011639959,-0.0032130945360374,-1.1083389881419743e-05,-6.741665633730167e-06,0.0135705540818238,0.3236889601546727,0.0489435474632348,-0.1181159429123553,0.0002323264966349,0.0011587789707678,-9.5183531243724e-05,8.991767777453253e-05,-0.0001424554227274,0.0011550806163476,1.0407131172698525,0.9763439205202608,1.035850937298432,0.7240076802253086,1.223820909290532,0.9310598059100914,1.5945398750710744,0.0010364616428197,2.9797121766606125,0.9094929864140482,1.0121902243707512,278.6842062372841,12183027
28108,2.211485048707563,3.6476931901598495,16.956566045342456,174.94018591606292,1.0100957211945736,5.351192724874778,0.572377782519436,1.0263650189796365,0.7068768596990125,0.3664476175495805,6.947216800332802,29.21208723895308,0.0073059322317259,1.4530921864586372,0.0023001445953063,0.0274375304471873,-4.159653541553186e-06,-4.931602758569138e-05,-0.0004860518136904,-1.997204658317324e-05,-0.0036365660395327,-0.0048489410591813,-3.103455380826145e-05,-2.936487878268213e-06,0.0029685190080143,0.1174038633264812,0.007591553577149,-1.6477236915757,0.0002132028464395,0.0006459972681348,-1.8612823487017855e-05,0.0001371264587493,2.1879147556146126e-05,0.0012279864125773,1.0822276355419105,1.0677216403980485,1.099678380881562,1.6391004650337035,1.7555392927000129,0.9673425451895714,0.6252283573961233,-0.0579510654386248,1.7155801621355664,0.9345924110219962,0.9321630584074472,278.6095700364087,12570855
28578,6.168566767023744,4.72389606349322,24.198419813296432,61.96158039433172,1.1921671266888922,3.428190090601428,1.4072530505202343,1.5753265177871347,0.9142932885344476,0.7967374626313645,7.300254461732628,31.78112027206213,0.0045478181973885,4.817780635955767,-0.0005493091020994,0.0103387327800023,-3.486158789272061e-07,-4.438417581948866e-05,-0.0008912743689616,-0.0001231102324604,-0.0046106068828418,-0.0026844177066267,-2.2686637968390317e-05,-1.2245636717710347e-05,0.0184495772833762,0.0010851952145695,0.0354674440316832,-0.6282654495072538,0.0002398881127802,0.0009602678532199,-8.028616161101394e-05,0.0001382260037533,8.799685134402807e-05,0.0007861472553878,0.9602310954647668,1.029612206334312,1.0694987829971865,0.3863698239115973,0.8464307777027602,1.1867341919414158,0.9680759635622218,0.0005293500125482,2.4138407207827672,1.1857352506102945,0.9561338156614956,277.00753978139363,12758385
30306,23.84977288320575,2.7626906216540728,44.84333821615691,58.9507590235984,2.0419286478532346,4.557617590230931,0.6466091904435254,0.8516657113089765,2.417180540881276,0.4208763097246279,9.325319376179811,29.89438990039473,0.0088651750188026,2.660208056798967,0.001343713652138,0.011191417414796,-2.2045950848485724e-06,-6.625730852631833e-05,-8.425654204581427e-05,-9.307716957792496e-05,-0.0068805719268609,-0.0005750184544497,-2.7232988021635046e-05,-1.1909068722846482e-05,0.0124170464847453,0.2271664649810785,0.0018193104477589,-1.0939274662861085,0.000250730870715,0.0013213613113399,1.4737358842718226e-05,0.0001659944966815,-0.0001538816229117,0.0004384317846475,1.0604829969128886,1.0571463910629926,0.92145921941642,0.8116379949288159,0.8082829893329218,1.0611129970942503,0.9471926595901574,-0.0582574629339317,0.9142902078402312,0.3195057550132645,1.0905951781519423,274.7998432277736,13447857
