"Model","Scenario","Region","Variable","Unit","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"IMAGE 3.0.1","SSP1-19","World","AR6 climate diagnostics|Surface Temperature (GSAT)|FaIRv1.6.2|95.0th Percentile","K",0.8925689058257206,0.9413344809517687,0.9794653133940004,1.006412869800846,1.027853977503095,1.043317645189175,1.056145452477463,1.069444621965473,1.089231897898024,1.112365004060283,1.137019201415095,1.165991449708841,1.196988909893055,1.230769478247897,1.264654642289953,1.299157890583821,1.334571313842714,1.370547799248634,1.406701929451575,1.442403592713965,1.479345471519266,1.514569802280706,1.552746929096305,1.589033778767704,1.630593887525741,1.66906463390091,1.701196801476398,1.730297714253043,1.75401385859124,1.775734992025904,1.797885253090669,1.818437761667804,1.832758552229624,1.846395181115213,1.859704335087382,1.87417898660888,1.885381143117884,1.89523724980963,1.90280687708773,1.911300465574941,1.913495134634868,1.916002368593678,1.914366487850561,1.910329257652486,1.910623324315238,1.913128521105158,1.917288493695836,1.922431888277577,1.9284272482,1.931321613618432,1.93224217945742,1.928093289409498,1.926037127717838,1.922839368218566,1.917019972108683,1.915822551413549,1.915233578139516,1.913608060552837,1.912724503936011,1.913131550137255,1.909586439816885,1.903504321173284,1.896060587326284,1.89058844732816,1.885381869229118,1.879615471975845,1.873865865138569,1.870384942989047,1.870630624133344,1.870247900657764,1.868981891958511,1.86571548289354,1.859699018777567,1.852835430733757,1.845291724727489,1.836907479111004,1.82863710308828,1.823457497763397,1.817117780453804,1.813457530987652,1.812195338961645,1.811787816339688,1.812423396002395,1.810040294743587,1.806099836457924,1.79935685599714,1.791542664006556,1.784446017692071,1.7786527072023,1.774219700934953,1.773190440412169,1.773401815591988,1.775460835071532,1.774656658684415,1.771772213435661,1.76709865649946,1.760808475543267,1.75496170664185,1.747797745755273,1.739818123413814,1.735325004510004
"IMAGE 3.0.1","SSP1-19","World","AR6 climate diagnostics|Effective Radiative Forcing|FaIRv1.6.2|50.0th Percentile","W/m^2",2.170360527617796,2.186173290568855,2.157821107126603,2.083202309839795,2.123569592204309,2.086276300460471,2.081729702471904,2.135420602712622,2.225270111161214,2.259993705540765,2.346395011997902,2.396762174360166,2.458739222459384,2.56947130952132,2.574770058788384,2.663454743293458,2.70292567385073,2.770406425180814,2.805730485953246,2.836884407194882,2.873383867485685,2.935290227099632,3.000557450844882,3.038794329006143,3.062827498601326,3.054517757977098,3.042585474859929,3.02559441876079,3.024537121958472,3.031710983509533,3.037570629530652,3.022402591484596,3.016412869619224,3.032974989771125,3.062760410793777,3.058937271963415,3.068267947654547,3.041428108315224,3.029266711326331,2.995019362988018,2.956723647343248,2.924724763272709,2.905619800209536,2.894333624838652,2.894401866290127,2.91855287403242,2.931332103994543,2.946582099921225,2.937031606110234,2.902884065367538,2.856727701227392,2.824101863758961,2.790913178303525,2.764376078889601,2.753831649441028,2.761894189195685,2.773129275932559,2.761206433401876,2.751531076174929,2.742333980741684,2.709239910362826,2.676829551985236,2.648919647807992,2.631396875165464,2.617644392418597,2.612942652326437,2.630223872888209,2.644164787502912,2.646714917777181,2.628412951671149,2.60067875176443,2.564678583888056,2.543433020127543,2.523936698926517,2.498297736963828,2.481102907798858,2.463616498299031,2.45770323480011,2.464293985844713,2.471464930119205,2.472123619181023,2.460788583807227,2.446542708841634,2.417773396732829,2.397045028677204,2.363422751432411,2.336124884686626,2.321844392502777,2.310257848391486,2.313926007301999,2.328375779697281,2.333526886271936,2.34623744899315,2.31864601439889,2.280213361795317,2.247651717102337,2.210882406365956,2.187715339657871,2.165656370347751,2.158678554969093,2.162223520797701
"REMIND-MAgPIE 1.5","SSP5-34","World","AR6 climate diagnostics|Effective Radiative Forcing|MAGICCv7.5.3|5.0th Percentile","W/m^2",1.708073353869626,1.726885868144321,1.686941426263058,1.684214307662741,1.654190835969117,1.622816066444313,1.663028102334119,1.675124825793782,1.810257615160486,1.842305932508554,1.809320146174782,1.97921694261352,1.997080013656141,2.070844002914833,2.049412089309586,2.075218628717602,2.099072744580325,2.144114978432041,2.192201618922177,2.254377229267221,2.312538708596,2.393095038251499,2.474749268177373,2.533313587513439,2.589850894241445,2.628734533614657,2.673955027428711,2.709359737173601,2.755434332891677,2.795395184381422,2.842471421908329,2.891409192726244,2.936560806323948,3.005345348778762,3.080271944476673,3.131179955832095,3.190873166413189,3.226183199235193,3.272499331111941,3.299730051110436,3.316981410387034,3.336738803127046,3.370897235268598,3.406886710566832,3.444530972397376,3.502168522131506,3.54280351734205,3.596216399218393,3.618092266314539,3.634150114601805,3.633337811349864,3.631691451401987,3.63417371766095,3.638875546638134,3.655741770488065,3.684950517784147,3.719214978010352,3.726003564271294,3.738068525073413,3.746777908144381,3.737520781457913,3.727837581031398,3.715875590539127,3.715323512698008,3.720893694443935,3.727016397702348,3.756361735451573,3.775150302866112,3.783117652134565,3.779971819622523,3.766678452433253,3.747072430149041,3.734776414774921,3.722879762214063,3.709341436647464,3.696354618482767,3.679861580187938,3.670966420699085,3.667693368153833,3.671119659783322,3.667076781666239,3.651286435677681,3.631469012308373,3.602844662375824,3.577048014302073,3.5368212741101,3.502786266226224,3.478918025960166,3.458497084869108,3.450014400280089,3.446623226862902,3.431597539585519,3.420322367301325,3.387376383432354,3.346337987287881,3.308417529501599,3.266028299967788,3.233744480860523,3.201584779929178,3.180347692906804,3.166019888700332
"REMIND-MAgPIE 1.5","SSP5-34","World","AR6 climate diagnostics|Effective Radiative Forcing|MAGICCv7.5.3|95.0th Percentile","W/m^2",2.548021844936896,2.566072314718057,2.592058863586531,2.625389179923558,2.623049045411018,2.61708735499299,2.652913309142046,2.69806600022461,2.787199015756734,2.83284227066167,2.865929674538835,2.974224895825129,3.026014028401468,3.110061918533062,3.109038828217522,3.139328696824142,3.159078536709877,3.204824483415387,3.245726896460076,3.288470671335906,3.340208751173007,3.40715572910542,3.469372349707718,3.52298427613614,3.579410924511162,3.621132457753555,3.658178472587504,3.687099349288012,3.72917187494021,3.766141721733756,3.808564168828074,3.851594194729945,3.896902406093758,3.962102914053392,4.033979609154659,4.071653410402067,4.129681669527572,4.155208380904771,4.197501499577288,4.219168883004562,4.238552999600855,4.253376885841117,4.27562014243589,4.293060411798479,4.321734992132286,4.380762583517424,4.432636710113296,4.478068156010116,4.522732242897522,4.519268127852394,4.512103382617723,4.52487541866355,4.531713663214124,4.540374175480934,4.556321976297754,4.582522415459863,4.617614323434645,4.630517930356402,4.648256894140969,4.661457839451716,4.66552015990045,4.662177581148964,4.659100566315903,4.662052112443398,4.664813562514041,4.674393977868969,4.700533617916926,4.722234730101109,4.731489326028115,4.731018885190342,4.717639288432967,4.694405684761626,4.684509819925474,4.675648133215159,4.657558593398242,4.653315586266278,4.646824997878075,4.644720518719192,4.652766560908445,4.666770891549904,4.672357173157296,4.661213012079576,4.647439696654988,4.617805899824311,4.595896494041243,4.556240875729345,4.53174044664381,4.518565269474139,4.50649050417702,4.505273826443648,4.510572392686591,4.497290414038574,4.489333838611099,4.454146246771182,4.419568194937949,4.390083308372284,4.349146919972137,4.308229127592156,4.272302766387274,4.25504366167621,4.247981087787478
"REMIND-MAgPIE 1.5","SSP5-34","World","AR6 climate diagnostics|Effective Radiative Forcing|MAGICCv7.5.3|50.0th Percentile","W/m^2",2.062626323232236,2.081195734955324,2.057502505917405,2.07649976266374,2.070092193326171,2.04683714105445,2.099257148923206,2.122123904052469,2.242007129318428,2.280531562964184,2.282658981347761,2.422511772782463,2.462737033142784,2.545159497088055,2.535742660177919,2.559264815561626,2.57564488929468,2.619233179808498,2.663877043818023,2.710701104477232,2.769288505470433,2.840141760488696,2.911109884414208,2.971988078735952,3.030864183115613,3.070636349805897,3.110175321723208,3.147124899136811,3.19633700206603,3.239741113067403,3.286000733560257,3.331327433953084,3.388298018305077,3.456479941564512,3.529815653578443,3.575353654871874,3.629284485571524,3.659362526292857,3.700610589401008,3.723764700283928,3.749274960884469,3.771157279014403,3.799137686598859,3.827266626375135,3.865228051864658,3.919799701569413,3.968888443027286,4.017809733020714,4.045705542221407,4.054304240512063,4.051412881133911,4.052857789238702,4.058502016034799,4.071534160875267,4.087799607203269,4.122806858370016,4.161831005055637,4.175241852930062,4.190715436171715,4.208811856867356,4.202639184745324,4.204578153341199,4.199993804242003,4.198645836033789,4.20202799059294,4.211981486767014,4.234491136291313,4.250604729710108,4.257948684725847,4.253275672022797,4.238173978214936,4.216136513797627,4.203687330019134,4.191826442700465,4.175602791209428,4.162671518109306,4.150717732272605,4.148857530421263,4.148516008831248,4.150894739533143,4.146047352880908,4.128988861319609,4.109662909102481,4.080921993224953,4.055864523112152,4.017331078404032,3.989311390421967,3.967708501563281,3.947295419176506,3.934598507215712,3.931207696312693,3.920113968352512,3.912336317742321,3.87682404505725,3.835916062757494,3.79443439084457,3.74895606488439,3.712083089125964,3.679817032435343,3.658456639458267,3.64515872558945
"REMIND-MAgPIE 1.5","SSP5-34","World","AR6 climate diagnostics|Surface Temperature (GSAT)|MAGICCv7.5.3|5.0th Percentile","K",0.6367321731985257,0.6621787151797767,0.680414544395297,0.6971285622748761,0.710188157651492,0.7217366084428184,0.7341354023871723,0.7489485531657214,0.7697510972875395,0.7890955702174467,0.8061836469722078,0.8308380913843681,0.8518152851513292,0.8760780493970464,0.8976490708554766,0.9137341880538024,0.9299702253363354,0.9439306961839344,0.9610087905483418,0.9775940734863912,0.9973742850361388,1.020918307565322,1.044880765155579,1.069847718452745,1.090381698685504,1.106323043471981,1.123283620046494,1.142405362984896,1.162548998389716,1.182810625024111,1.198933197383498,1.218493475948689,1.239067567814869,1.256362005047186,1.282552134827985,1.307020921885906,1.326272294579068,1.341656850193763,1.361621966625854,1.376031446112397,1.383534791955185,1.394352342592573,1.40572465012695,1.417776736439686,1.43125796356892,1.451265072165745,1.471016140789365,1.488179545578627,1.503332840090351,1.513977914369094,1.52030793054202,1.525624327941566,1.528865178518225,1.534487405735603,1.53975581757108,1.550153189929408,1.560779807996447,1.570960472053871,1.580071853279127,1.588525130708791,1.594103033400617,1.597980940299421,1.601187175656736,1.603820688275038,1.60360292806575,1.605011839834837,1.610489419797156,1.618267911205259,1.625137421117092,1.628038821988652,1.62808320322245,1.627682843180924,1.627070367523926,1.626598605267568,1.625658789748853,1.624814204456075,1.623437492450707,1.620343892935361,1.619587470183078,1.620297408038167,1.620856760062204,1.619395004279879,1.616305754339934,1.611144174570939,1.604373818611906,1.595493920192674,1.586028597088114,1.577069697532521,1.568616384747885,1.563864181371008,1.560778123863975,1.557726287914726,1.555191454135427,1.550075568182822,1.542504387458839,1.532356887839728,1.519034264375106,1.505445906421454,1.493416721323971,1.48512227121766,1.477301467706732
"REMIND-MAgPIE 1.5","SSP5-34","World","AR6 climate diagnostics|Surface Temperature (GSAT)|MAGICCv7.5.3|50.0th Percentile","K",0.7721363366232377,0.8056611975844025,0.8271420057794328,0.8442944059134287,0.8572367571666304,0.8681523466910689,0.8819046690827494,0.8989091614109932,0.9278051963806668,0.9539763535645752,0.9755629259259608,1.006372935416786,1.033262324921171,1.065928466173721,1.093616770376162,1.115460120065013,1.133382304605316,1.155229458546362,1.177500118780105,1.204088648761512,1.229856408816955,1.260289690641061,1.295388791039828,1.330096957713026,1.359332533029461,1.386859769387073,1.412813466494448,1.437503414830187,1.461225223905467,1.487537524309918,1.513069534783049,1.538414265744441,1.564693430573063,1.593337403751717,1.626823418562911,1.660246552852067,1.692366169074893,1.720295081686601,1.744797696093444,1.768902550664353,1.790004466704091,1.808365765045392,1.826747971452096,1.845266756670608,1.866196486674681,1.890310504585482,1.91653549117077,1.940936935920968,1.967054015752353,1.987681505841363,2.002859049925137,2.014666858564514,2.029112236702906,2.040734144551803,2.051143953422426,2.064181204850168,2.080187101121061,2.09688656822006,2.111138679729182,2.12357839296453,2.133619157185039,2.141433332358269,2.146948589254315,2.155265351191557,2.161895890538593,2.171284098635121,2.182408795514588,2.194333190628537,2.20723882348347,2.217549161994668,2.223780184112407,2.227027992793017,2.230466137790944,2.233101038853367,2.235767581722552,2.236907019032517,2.236630188081438,2.236757550154019,2.236627754468987,2.239514998299026,2.242273738465182,2.242812051108805,2.241476522759442,2.237751932219884,2.232500732061988,2.224792993978332,2.217129439248424,2.20915570658102,2.202593857416659,2.19704999180757,2.193177201577716,2.1898198897126,2.189055553523481,2.184786189383229,2.175295136004215,2.163584063212688,2.151160355936004,2.139674932477808,2.12528364088937,2.114021429738007,2.105282356781557
"REMIND-MAgPIE 1.5","SSP5-34","World","AR6 climate diagnostics|Surface Temperature (GSAT)|MAGICCv7.5.3|95.0th Percentile","K",0.8793779330484511,0.9211405923104122,0.951794749263391,0.9734445226698756,0.9884594636250488,1.002205883195723,1.017617460002421,1.033774387972132,1.06332806089965,1.093089416934262,1.118528515855578,1.161776895054693,1.195407747514875,1.235584328927566,1.268225366332373,1.295693029215225,1.324460410036898,1.353084557713852,1.383028686177529,1.415986345665122,1.453841278817709,1.494700442667207,1.545886939711056,1.589569884064188,1.631027569136844,1.669016267306311,1.704099494320105,1.742524843340823,1.777594189787274,1.812595593044445,1.852833506513072,1.894992029116719,1.931720684211913,1.974422720898946,2.024383146561968,2.073342645816162,2.127329300491332,2.170544173330269,2.206411977065942,2.247152098572224,2.279205182451392,2.31585672187856,2.352448955920873,2.39081182075608,2.42903812755107,2.469926026336091,2.516044179277704,2.562652239765556,2.60422433158187,2.642430157617731,2.674852452459549,2.700544641385882,2.723703855071861,2.744533628078728,2.770479204301072,2.795035000878885,2.822862272581792,2.850532386672525,2.876973929164836,2.902253293620041,2.922904934048025,2.944638916906358,2.966407694167271,2.987865599132095,3.009319012983758,3.031204910359762,3.054798647616653,3.077410707991825,3.099570768730024,3.118507490898212,3.133184868644588,3.148325060051964,3.164834768435546,3.178412058675522,3.182813683214877,3.186635201599453,3.190748102319378,3.199672003662953,3.211023984863529,3.223126933975427,3.23436168292437,3.238922987330365,3.244566610793513,3.245902141945859,3.244762555770932,3.239898011391471,3.232946558441075,3.226692510071738,3.221417049264898,3.221298763109546,3.2224607825115,3.222002104999276,3.22531865213957,3.224471896926118,3.215937440530953,3.203154675377381,3.190822770728872,3.184941418434635,3.173430318772516,3.162312323568637,3.156958077829839
"REMIND-MAgPIE 1.5","SSP5-34","World","AR6 climate diagnostics|Effective Radiative Forcing|FaIRv1.6.2|95.0th Percentile","W/m^2",2.657661883865041,2.678335392388077,2.678091066794761,2.612977723670228,2.659260220940046,2.63304433918943,2.639272813019237,2.690013260938555,2.763263742081448,2.79476449328222,2.903580204459046,2.948446519218688,3.023581075296491,3.116753196679526,3.140456326109081,3.203427469548361,3.237970379191203,3.300823673511397,3.342144248676604,3.381589483716044,3.426164018162971,3.505190001833719,3.58630505308233,3.643958538510704,3.686648153575372,3.693561011707299,3.701928868941102,3.715954166701757,3.737587811550294,3.768067030456126,3.807921094794996,3.840485057399517,3.883243517020572,3.948204373978295,4.030728664080451,4.079085164011752,4.138575779087563,4.157708325254308,4.19354989487249,4.206278343962958,4.216469603840328,4.222564662240591,4.247418216050994,4.279037838795658,4.314827423863738,4.377092136265266,4.43288777831003,4.484646063667995,4.510079988640643,4.50908709778296,4.498008495341677,4.499823432074306,4.502722854787327,4.510108850112796,4.531331628711383,4.567167222322787,4.606375847190832,4.621431800683657,4.639329511689549,4.65440194860171,4.647683080851317,4.641262366312666,4.63779920886495,4.64196019962704,4.648997483755152,4.660678020996691,4.68766630566355,4.716902509790375,4.736193536444921,4.730452291651576,4.713425930342514,4.68891711598148,4.67613213537541,4.666334017996338,4.650761441981095,4.639444564756128,4.623254125485564,4.617269474327387,4.627084968297887,4.636093053944293,4.633560621779822,4.619062966246569,4.600722151035444,4.569952805794827,4.542921817489815,4.499441381217665,4.466754651705913,4.442325685670206,4.417957482467973,4.411241250450279,4.416107195290802,4.405126577803181,4.403561177978436,4.365224812934116,4.317435390120932,4.271764742097367,4.222629000219803,4.186416195935349,4.1518246912491,4.129968780773281,4.122914020906808
"REMIND-MAgPIE 1.5","SSP5-34","World","AR6 climate diagnostics|Surface Temperature (GSAT)|FaIRv1.6.2|50.0th Percentile","K",0.7623774623571519,0.8119315171042766,0.8488441945315958,0.8727811545712288,0.8898032111760387,0.9036754266924548,0.911694880807334,0.9224931506296932,0.9385866846587202,0.9583938334586476,0.9801581948795168,1.004033858337768,1.028536628676223,1.056941911094347,1.084233719256086,1.111952464427747,1.140372699407103,1.169513068470538,1.198276137953998,1.224463040307771,1.249485222956639,1.276844752918047,1.306937829036209,1.338272477914929,1.369084852455982,1.395407038934479,1.416789023466682,1.436052221813912,1.452832213347347,1.469584328399784,1.487928340865731,1.506260739068687,1.524851270483318,1.545975092228078,1.571816822866068,1.599066800717206,1.624875007968119,1.650000034765678,1.6743267689899,1.696112961700073,1.713624879231218,1.728896851779749,1.742713705431524,1.75672374650665,1.77087521291188,1.787772051833193,1.808453780688667,1.830333157973962,1.852472544921593,1.868507164678855,1.880825542795284,1.891119544377106,1.901537777783663,1.907678199263453,1.91653326527435,1.925427840438916,1.937017162654089,1.950354659899248,1.962118769639033,1.973025611260355,1.982521160819743,1.990490138670176,1.996422486113886,1.999568403001782,2.004378901462182,2.010640802281673,2.01814461926941,2.026382305515529,2.036688291241328,2.04451784722715,2.051203072541551,2.053877498164929,2.055242375253791,2.055990530108274,2.055479869726855,2.055056976802198,2.053349008647365,2.051268657344623,2.051999081577997,2.054140741488021,2.056765085595325,2.05702257832058,2.05724607722852,2.056770724093213,2.053392142283968,2.046101772768819,2.038167283584926,2.030016789392474,2.024003523554891,2.018812574189829,2.015551196491361,2.010741246259357,2.00819382564165,2.006301653221037,2.000988663686128,1.993912526795595,1.982395251885477,1.971095908820093,1.958377643949729,1.946340408934748,1.936254626488538
"REMIND-MAgPIE 1.5","SSP5-34","World","AR6 climate diagnostics|Surface Temperature (GSAT)|FaIRv1.6.2|5.0th Percentile","K",0.6276610612654674,0.6712284905378203,0.7016113967807333,0.7179630520463118,0.7311475919892989,0.7398516205314373,0.7456653965892174,0.7519962585340078,0.7656917819541806,0.7812025140631924,0.7989199833243726,0.8185200040597655,0.8378837724721709,0.8595704973746938,0.8832614052449892,0.9046822608144178,0.9259084258479616,0.9479919264621663,0.9714645818580744,0.9923569034336196,1.012736602813353,1.035878335056385,1.059057814506228,1.080585921611488,1.103584935217865,1.123580257155695,1.138575182774163,1.151561791498811,1.162370659368362,1.174998991354849,1.184295439851744,1.199601041739072,1.217181218266226,1.23273989316242,1.249974323233513,1.272068092215868,1.291851815347767,1.311654027704373,1.327752120922371,1.339326956882569,1.351759634527704,1.360540494892041,1.369492342281208,1.377610700172627,1.386982237588268,1.399591272017378,1.412497236289834,1.425339450925704,1.438932863681642,1.449440592128237,1.456710333431685,1.462578474781854,1.467036970137659,1.470536178418688,1.476268090192909,1.481784702262642,1.489467331604457,1.497404280987127,1.505558507606175,1.514871473891443,1.522459118602033,1.526694876763358,1.529750608169709,1.531986732488356,1.533419850869302,1.535109682873944,1.537974362329087,1.544525484969696,1.552321442799377,1.559434441609863,1.563162134661101,1.562962699671494,1.562473267665279,1.561093218976465,1.559773506780585,1.557406742685985,1.553915603618455,1.550833430382431,1.548900371936431,1.547366575119638,1.548199845849987,1.547329891025725,1.545034543984251,1.541203194972243,1.537073858466962,1.532786558804365,1.5258674472196,1.517504818165673,1.509664979224142,1.502056463491764,1.495936366704522,1.49374089057424,1.492092063429507,1.488023292119445,1.481109942138001,1.47106042082257,1.460129619985414,1.449695309148677,1.440506527370427,1.431960571823479,1.422669467044481
"REMIND-MAgPIE 1.5","SSP5-34","World","AR6 climate diagnostics|Effective Radiative Forcing|FaIRv1.6.2|5.0th Percentile","W/m^2",1.763191999517468,1.774933788259369,1.690374006869275,1.608526133757019,1.663439171635192,1.613927448455839,1.586011128218568,1.644585580890775,1.752666660818008,1.791944799594201,1.829121938388484,1.914462659244813,1.92775888114022,2.07001001850638,2.03879896179999,2.142489538915803,2.193927966620184,2.27172266557647,2.326395248425103,2.382915800232509,2.437343299863553,2.522413712646376,2.59523785983065,2.661712039565374,2.71255239732579,2.734307285479564,2.749030650972468,2.766695974432457,2.791461250888799,2.830252356276749,2.876043634205542,2.915004488489652,2.964318600174797,3.03239019271641,3.111306150795424,3.160277611424673,3.216889046253533,3.241504863714297,3.276114436028294,3.289591290204542,3.30229488346294,3.310403698984537,3.328816121918548,3.359187152792144,3.391683485101506,3.448127437683233,3.497346276264561,3.546697266137459,3.565853274531982,3.560620359771556,3.545367571135619,3.54203214216457,3.536965324187905,3.537155408210036,3.553753372365708,3.582745801240228,3.619856087063174,3.629318447037263,3.642261334515035,3.653720112113986,3.644956673713406,3.631672367762732,3.620573713145625,3.620444299395848,3.621425793313138,3.632811867019926,3.660816013302546,3.686243701932743,3.699961398928672,3.692349204500701,3.674763814354161,3.650992980572284,3.637546833446794,3.623803686241089,3.607067496696969,3.596832846124178,3.583945871958447,3.580604079066739,3.586346634853021,3.589610328256034,3.590453939738365,3.578032631780724,3.560590972041557,3.530017817192733,3.505817658332797,3.471836142043094,3.44226782769696,3.422549362663796,3.402557441288282,3.39157379234089,3.394261826331515,3.38936475702651,3.390475146388567,3.358001175816037,3.313189755200273,3.272926838409118,3.230398821175153,3.201058002728536,3.17198178358327,3.152463323037435,3.149327469432613
"REMIND-MAgPIE 1.5","SSP5-34","World","AR6 climate diagnostics|Surface Temperature (GSAT)|FaIRv1.6.2|95.0th Percentile","K",0.8925689058257206,0.9413344809517687,0.9794653133940004,1.006412869800846,1.027853977503095,1.043317645189175,1.056145452477463,1.069444621965473,1.089231897898024,1.112365004060283,1.137019201415095,1.165991449708841,1.196988909893055,1.230769478247897,1.264654642289953,1.299157890583821,1.334361285057027,1.371695570537726,1.407163492360518,1.442267771664504,1.477618751796821,1.515542418469681,1.557585477993681,1.596629518721886,1.639584932713727,1.679719079171393,1.713419424769198,1.742210516439235,1.772501830288479,1.802535009371956,1.832072986894822,1.860042940400754,1.892810090432226,1.924678715707092,1.963438667405066,2.00521862397568,2.047903610230367,2.087339932693502,2.122498131178115,2.153697769141421,2.188130200138205,2.215953353755752,2.239361508575964,2.265747862076352,2.295513019022876,2.327275091518617,2.357730390893861,2.386425396352301,2.416427243236261,2.44399129763928,2.466754371853501,2.486197903273213,2.502891453618272,2.51923017947466,2.532215403032471,2.548205600738155,2.568859894660056,2.592085364914966,2.614159833157401,2.633722496976054,2.650983094773151,2.669040214762277,2.680837409043968,2.697030655106121,2.710368927967346,2.72428534751963,2.738369915797545,2.754046842162323,2.770890327933238,2.786978941216446,2.801170491406155,2.811202468076172,2.81623922486613,2.82306495359829,2.82615284566332,2.827869264277719,2.829050331245507,2.832420794987489,2.83300955159308,2.842052915638852,2.849416156441047,2.855924537190093,2.85812095267027,2.856160759613963,2.851870596606396,2.847161434113727,2.841220818934041,2.833246479799528,2.824744213630398,2.819425954168604,2.820296550281825,2.817606609352111,2.816427365387204,2.81466250270538,2.807484970816264,2.799824695037113,2.789036907852442,2.776534834797495,2.763674960325805,2.753121711535044,2.741529025507821
"REMIND-MAgPIE 1.5","SSP5-34","World","AR6 climate diagnostics|Effective Radiative Forcing|FaIRv1.6.2|50.0th Percentile","W/m^2",2.170360527617796,2.186173290568855,2.157821107126603,2.083202309839795,2.123569592204309,2.086276300460471,2.081729702471904,2.135420602712622,2.225270111161214,2.259993705540765,2.346395011997902,2.396762174360166,2.458739222459384,2.56947130952132,2.574770058788384,2.663454743293458,2.705355759050798,2.77948051738184,2.824848235120303,2.867771363509549,2.916564579994306,2.994582422143743,3.074898989571889,3.137060801334617,3.183992669044738,3.200578232536208,3.214723893026748,3.229108122271265,3.259391145863785,3.293626217736568,3.334372591388069,3.373331509349977,3.423367729123981,3.487872276314451,3.567695579031914,3.611875061771123,3.667387306654467,3.688166851491393,3.725287076987899,3.736309193681852,3.750065298559554,3.755905524946197,3.777781210798958,3.805601551392621,3.843836643390969,3.905609642983246,3.951927387702431,4.000742871082008,4.02892894040306,4.026596303058145,4.010363421753826,4.009572737136361,4.009415502096105,4.013744578037577,4.034537584976944,4.070719148614037,4.11137969799983,4.126004221598806,4.140701292182883,4.153809274925141,4.144292691917311,4.134047023101398,4.127440489241843,4.128371563862004,4.131725327728089,4.142301793881055,4.172846746740428,4.200555451783506,4.216378409637056,4.208991707479763,4.191973545511633,4.166881028413981,4.151754108136819,4.138244060536142,4.119615465669352,4.106865991686825,4.094161781694972,4.089914697338764,4.097736895326118,4.105867952714551,4.106145640985677,4.092531943202301,4.074317052245152,4.043289919978131,4.016746181057868,3.974368568756645,3.940549386657633,3.91852332749362,3.896931847181659,3.891158854557215,3.895625741152296,3.891952670244666,3.893767227331956,3.85660372633439,3.807265787866156,3.76251893939121,3.715341983254435,3.68128659355841,3.648425606685605,3.631267710090642,3.627239561325746
"COFFEE 1.1","EN_NPi2020_400f_lowBECCS","World","AR6 climate diagnostics|Effective Radiative Forcing|MAGICCv7.5.3|5.0th Percentile","W/m^2",1.708073353869626,1.726885868144321,1.686941426263058,1.684214307662741,1.654190835969117,1.622816066444313,1.663028102334119,1.675124825793782,1.810257615160486,1.842305932508554,1.809320146174782,1.97921694261352,1.997080013656141,2.070844002914833,2.049412089309586,2.078283681213386,2.096437466862485,2.130398987289229,2.167943352260585,2.219300894825934,2.280522194860613,2.375462920491845,2.468641044168487,2.548489539260808,2.617992411308065,2.668801736732734,2.694481417827918,2.716716449108445,2.749610687197428,2.774047838559173,2.791614038437733,2.806349015442267,2.836111211252008,2.879189197954206,2.935430110479806,2.958037262577875,3.004007055922008,3.017452427613608,3.038736044462359,3.03609844055973,3.04141400212922,3.034929012582456,3.045863957520493,3.053848509003401,3.069409732600335,3.11011653791179,3.144982514786854,3.172396881562771,3.175831165852442,3.169639090465105,3.137497535343428,3.116090338045653,3.098609271008092,3.082982965665434,3.079198325185688,3.082346526474188,3.105305773479961,3.099152069681068,3.101553683708947,3.100187485255164,3.066842598712504,3.034383065486585,3.005884437479679,2.983807645869532,2.964822157207153,2.953310083162064,2.957801252891945,2.955500692865449,2.946754629050713,2.920655397245033,2.893301446053456,2.85220960664406,2.822865839706178,2.793671285516862,2.764286952771974,2.74098235895909,2.719407574307727,2.704946942494151,2.693767894663845,2.692332456608053,2.688482528294796,2.674302289582635,2.656698808401911,2.624133008934278,2.605344556528096,2.572006731175727,2.544539055307322,2.529139426935716,2.514359901090644,2.511850039301752,2.520991901185934,2.515280182698599,2.519990301597695,2.494602024941201,2.459939822003395,2.428198885042243,2.394923746914461,2.376157034475887,2.3539704159667,2.348356261857043,2.348435416445124
