,clim_gamma,clim_c1,clim_c2,clim_c3,clim_kappa1,clim_kappa2,clim_kappa3,clim_epsilon,clim_sigma_eta,clim_sigma_xi,clim_F_4xCO2,cc_r0,cc_rU,cc_rT,cc_rA,ari_BC,ari_CH4,ari_N2O,ari_NH3,ari_NOx,ari_OC,ari_Sulfur,ari_VOC,ari_Equivalent effective stratospheric chlorine,aci_shape_so2,aci_shape_bc,aci_shape_oc,aci_beta,o3_CH4,o3_N2O,o3_Equivalent effective stratospheric chlorine,o3_CO,o3_VOC,o3_NOx,fscale_CH4,fscale_N2O,fscale_minorGHG,fscale_Stratospheric water vapour,fscale_Land use,fscale_Volcanic,fscale_solar_amplitude,fscale_solar_trend,fscale_Light absorbing particles on snow and ice,fscale_Contrails,fscale_CO2,cc_co2_concentration_1750,seed
396240,6.825702060565687,4.531449450722142,22.569173224252435,79.08128670759815,1.213416836641806,2.2684665208328623,0.6206695298480065,1.115103447829433,0.7475025392075562,0.2077981970062947,6.856932315344798,35.169542797389056,0.0011348436998926,-2.222153380423758,0.0061075315872897,0.0139640938286777,-3.0694678352960697e-06,-6.530016444929545e-06,-0.0009246939539649,-8.288353674531459e-05,-0.0066953881992004,-0.001937460104417,-6.07879281195891e-07,-1.3239228568951562e-05,0.0448650613268958,0.0211709977705698,1.3607466415999756e-17,-0.5579489020804975,0.0002407585924779,0.0010964254118025,-0.0001944270548995,6.039586267351081e-05,-3.574128547873178e-05,0.0014940380222048,1.018779800901412,1.0910823010416753,1.1489209228269264,-0.0393102666060969,0.9935290410616224,1.1257020123115744,1.1712588377275026,-0.074246773734841,0.3762701952950315,1.1597599897110928,0.9251995313135988,280.3345641637753,159455523
397166,6.12794956739289,4.183539211937694,26.74839746055946,87.88854673346884,1.537823323132146,1.6483575993945636,1.0420772709511126,1.2216814775523572,1.4590131938891933,0.5024416318515033,7.667616917781837,33.141527348052485,0.0027468214885372,4.018702926871097,0.0002283314947551,0.0374695642030825,-6.135285190857646e-07,-5.106899788343789e-05,-0.0010051227443869,-7.275617598868355e-05,-0.0011804739548445,-0.0027778758391393,-5.871405086443242e-07,-1.0279138011201364e-05,0.023023800291863,0.0018658715196456,1.2625708642897584e-16,-0.4416787893018907,0.000252770558822,0.0011265932258351,-5.704305773012128e-05,0.0001184220841732,8.795947002363788e-05,0.0002053496901273,1.0020861457932448,0.8603421094369659,0.9376187430959764,1.765379613454777,1.224365134848838,0.9553506041900108,1.316402299279272,-0.0192699271188403,1.5704467151250467,0.6096211570799136,0.981232793011649,278.01931076551443,159824997
398494,7.019077716695974,5.513270497903371,12.985903803199191,107.70208218771572,0.9487815423356863,1.748772942618295,0.7815958785728965,1.432822138110086,0.5796020812428302,0.5324892048041089,6.350309510153892,35.76849661237432,-0.0001627891794511,-0.1919688060990062,0.0054152361016092,0.0240496247800137,-1.6468613893701342e-06,-2.498373504683338e-05,-0.000857589989657,-3.4925114785491166e-05,-0.0003086990263476,-0.0025870052358011,-8.374001822004802e-06,-1.1176266069120962e-05,0.0745058187797192,4.755475455262728e-45,1.5334518767568583,-1.1757626192232309,0.0002157760245823,0.0011684944412325,-5.6228378051935824e-05,8.649390820018522e-05,-1.4721048248434689e-05,0.0005039090401629,1.1735278169998573,0.9787915656769766,1.0065739291424711,0.8275285072882383,1.1737040536870176,0.7112624065503399,1.1501377102254646,-0.0891406366660256,1.5639249367334764,0.7348022516526977,0.8908099135192503,278.69010553436965,160354869
398532,12.553032804597231,4.904468714359798,23.013534219824116,73.32072821368972,1.118884908082332,1.2217467216033413,0.4763501505492447,0.995904048269398,1.163040365609569,0.5312699090010004,6.84701069679343,29.639408268820063,0.0055668445675039,3.977427315032461,0.0006756730682196,0.0352029469542766,-1.3499219523641932e-06,-4.272045506839822e-05,-3.665676900461534e-05,-0.0001323925226189,-0.0028723911191162,-0.0024685072866463,-3.2899577761378106e-06,-3.468353243857596e-06,0.0053250061089995,0.9928467805385794,1.7547027674983898e-17,-1.1490656232604903,0.0001888851314716,0.0010515524625191,-4.044718079878414e-05,5.431579328136447e-05,-0.0001586550529157,0.0013838800278741,1.000617052031345,0.9421987181267892,0.9732778750496124,1.4966731636298367,0.9589127186833992,1.079740252204878,0.6767962982798064,-0.0242135480067606,0.3696222899932022,0.5178936336667652,0.9245311368325366,279.7844134082384,160370031
399487,5.163098140520273,2.192718936645956,31.56558679721922,127.21836595032974,1.3416189351852217,1.7517672347307207,0.8170286685200683,0.6201593652885405,1.186907936625388,0.4116025338027415,8.056838565923277,28.46738504958893,0.0059011972193923,1.0840321245438265,0.0038937469581153,0.0407320776190121,-1.6030156884719715e-06,-8.20819843446088e-06,-0.0009194196892546,-5.115875050443914e-05,-0.0069628357819828,-0.0008238180854064,-1.1558391719128868e-05,-1.4839840208234318e-06,0.0213789545544199,0.0024086086919229,2.41961479432982e-17,-0.6932063625332598,0.0002603063861109,0.0017601436419493,-6.289608236120656e-06,0.0001053393472644,6.017222860142755e-05,-0.0003607489361834,0.9190815732263672,0.9250887244209792,0.862055036207856,1.1859842528740463,1.4820007427994872,1.0034733983219568,1.263470862852438,0.0221245713526641,-0.6168044317655044,0.2213831791569118,1.008268586198593,281.36261708469243,160751076
401096,3.3824083999103447,6.3195352036136105,9.42917057936587,34.44532491662873,0.931438945863004,3.6313351813317216,1.3224518214471543,2.0497734517723387,0.6404896564693333,0.4710734082133009,6.657132188969435,30.413766295213843,0.0065330188416706,6.146838464750448,-0.0020148285508065,0.0274757970707645,-2.7059627410901043e-06,-7.013471905639742e-05,-0.000887513612247,-0.0001187583669799,-0.0039308315388285,-0.0008150773775753,-3.181248528876543e-05,-7.916359476905728e-06,9.71284492544967e-07,8.77546521296601e-91,4.568751742030357e-06,-6254.808672056378,0.0002592416731387,0.0017388920957263,-7.583896682354153e-05,0.0001103216829737,4.8483938564165e-05,0.0008348904328327,0.9534804436721306,1.0398352985896666,1.032924692856328,3.011382937149944,1.605626166995064,0.9757938377546108,1.262979039272624,-0.0702011224054646,2.073986979880208,0.8984972047751092,0.912166926588972,276.1751586926392,161393067
401111,6.363082780924911,4.675944690764714,15.749843755524306,42.80080917723165,1.1736925694051412,2.762504177911941,0.9409467130563178,1.0017715893381474,0.9822268162148206,0.5113385024171242,8.42449188313942,29.23950496540401,0.0073191392224769,3.732445646339277,0.0009128992374703,0.0264231519297714,-3.847608226979216e-06,-5.901541875696624e-05,-5.99586932431527e-05,-0.0001253692109343,-0.0001744797286422,-0.0046684420786826,-1.3423550794799928e-05,-1.0129027090378629e-05,0.136364993459058,1.3745981360744529e-41,0.0349753971997504,-0.4691651929499872,0.0002181713073811,0.001805991494031,-0.0002116408375559,0.0002273792415505,-0.0001528957814949,0.0012112819229222,0.9777005947933358,1.0978219294836904,1.008047865683415,1.0112560290022357,0.5043064602237302,0.7498996597737042,1.129520307537917,0.0227852567749804,1.0405875845225978,1.258730360227171,1.0323628421091302,276.6942965947815,161399052
402420,8.115900798241505,2.643086277711978,8.624659941655274,120.75314732094373,0.9769496291823092,2.137423316964247,0.8361927931839502,1.178105315730472,0.9392519242265688,0.4264433065556349,8.201048234358865,29.64012182469808,0.0060597448697384,1.738939438760952,0.0025273834382394,0.0221674421238025,-4.039344362064794e-06,-3.309616143348573e-05,-0.0009521607233266,-8.863911729414726e-05,-7.50240269021523e-05,-0.0053484645372496,-6.790554114967091e-06,-1.3036186762115434e-05,1.1269266198858652e-06,0.0002124558853184,1.4343088932387906e-06,-715.0594656244702,0.0002483693568733,0.0011603350215135,-0.0001080619861491,0.0001800627340887,0.0001432564432812,0.0007595937471165,0.8822400844954543,0.910747975459122,1.1127721716717602,0.7466736476674201,0.406527670995409,1.0931396344784428,1.3886470294596545,0.0896887267181272,1.7423766340982332,1.2172309414841531,1.0173095142783657,279.50244157005915,161921343
410417,7.858467006952118,5.111249254667741,46.70538054145145,184.36684007697613,1.5667876315646674,0.5503917763371151,1.2735146347170772,0.2976371300561868,0.9269838718277712,0.6045444666602573,8.229177619826638,33.67262955812006,0.0020345807389097,3.1053701080046148,0.0008196934500209,0.0355493792759422,-6.289985754652386e-07,-6.768142871897581e-05,-0.0007386034962115,-8.895062451567444e-05,-0.004324141209663,-0.0020693555769118,-1.4241219915505556e-05,-2.638025202340824e-06,0.0450915192808163,7.580831205985763e-41,1.6049899469572768,-1.5388916429294552,0.0001851954262183,0.0010365297215234,-4.785169278625426e-05,2.107730673411703e-05,-0.0002984542044704,0.0012638006838886,0.9543557752332864,0.9061518441053822,0.8372805584146166,1.4709078155326103,0.4947598368773833,0.984744039107442,1.0542602489132222,0.0084482094368671,1.0925692052166611,1.2131689517754851,1.019255946850893,280.55362830732315,165112146
412139,7.882897729888082,4.146222911126521,7.460202610921243,204.73999322508328,1.0462211974036932,2.9338346226968275,0.596831579173453,1.1678503803252778,0.9848030303677444,0.3967363077810163,8.61000272776357,35.42403773902352,0.0001939537574698,2.367852499283292,0.0022710134400995,0.0268638396975933,-4.382680575067086e-06,-6.825290453402812e-05,-0.0009723854595749,-9.617662043925204e-05,-0.0015521655874314,-0.003108759236143,-2.4374002556527344e-05,-8.699474067987997e-06,1.2335853799048637e-07,5.5026177519862645e-11,8.486196564783457e-06,-10178.565434400163,0.0002298364094738,0.0015400407954711,-0.0001007383163487,0.0001318316522208,5.252702096793847e-05,0.001210894302308,1.073765920923098,1.171418210957957,0.9637038491943686,1.609687275812103,1.131283143169472,0.9205314295945,0.643191177833405,-0.0060437354177655,1.5088387508618146,1.3812507869989874,1.045018303205851,280.52544393268784,165799224
413416,5.20167288969693,2.6965432639722757,26.27566526896215,94.81438930679872,1.303106848405292,4.884027738990057,1.1162024294688446,1.3390703737027112,0.8799405438994758,0.2462890506762418,8.328444480790317,28.095353601710737,0.0105813681708344,4.588585529685942,-0.002727623199528,0.0267403951934708,-3.776756848356345e-07,-3.951398522425546e-05,-0.000344045831973,-6.518847512589657e-05,-0.0069135250646541,-0.0005685113751845,-3.828836378228215e-06,-6.902689872057618e-06,3.839454074100452e-07,8.733861900222848e-07,4.851796839308556e-05,-1458.838706890498,0.0002647524379028,0.0014679648566643,-4.659811507851108e-06,0.0001466174127408,0.0001439245828755,0.0020156541694278,1.005241287213244,0.9803235204824604,0.91215762476556,-1.0110832511897616,1.0226003785958608,0.8046562340127323,0.6884812828572522,0.0610319731954414,0.860394723383695,0.8927480221142499,1.0256852741109497,276.42776568447,166308747
415348,3.5140549025625814,7.676608161809516,29.2293229416792,133.0390087756708,1.3268516068025915,1.2447461776146151,0.9295631814732244,1.095723398677898,0.6770830720461655,0.528423068056808,7.198978139709178,27.750853062753077,0.0103095851014443,1.4009372042585384,0.0002850246344503,0.0097571331672247,-5.072448344802344e-07,-5.515561095479252e-05,-0.0001410631399429,-8.937993998492342e-05,-0.0047491995084471,-0.0008882955317015,-9.533717440757504e-06,-1.5170050031060575e-06,0.0009774671524726,0.0011734126138852,2.069406042207753e-27,-13.52986450689919,0.0003353359355453,0.0016696883799121,-2.371381363002784e-05,9.79061634826757e-05,-0.000161022763749,0.0025383595079879,1.3137983908772253,0.9287199031567746,0.897282336754101,0.7587858555379845,0.8802978626216589,1.0635818932216368,1.0820016895629927,0.0397264565904071,0.6090838306086597,0.5496505347356678,0.9489625355605504,279.28859713549105,167079615
415856,2.3367831503234218,3.909109354191991,4.449158202922875,81.64960101122715,0.9451366790308816,8.503058151073663,1.3683951885108576,1.833729803142343,0.7822597686657846,0.4473313617165149,9.334202864821464,35.51563586867348,-0.0006914562032475,2.441795813069052,0.0037803444678079,0.0138223210238794,-1.5756215976170704e-06,-3.23058156578569e-05,-0.0004949349750308,-8.051309329949017e-05,-0.003894726593332,-0.0028079757290285,-2.488238578830772e-05,-9.09177215584333e-06,1.0523086002949436e-06,5.240273052762677e-08,9.217954656362823e-08,-9422.14048818195,0.0002645388198299,0.0019071119629597,-2.399112927824605e-05,4.592480288527879e-05,1.5627611389546417e-05,0.0004061608382076,1.1619448344485015,0.8451481868277074,1.0527722756887474,0.4714716480406553,0.4471986366696463,0.8841444835213219,1.4566422545031996,0.0728670236871309,2.298113340822644,1.0726294427987897,1.0912855441395706,278.2397385434681,167282307
418130,10.51855168243098,2.30351613240045,8.756150670521322,67.3761520236609,1.3795645598493855,3.2840062348891843,1.4594394923504446,1.620640531512044,1.22354769633081,0.4262767275237821,7.995006827044974,34.300549977840376,0.0056341821585628,3.141250983790685,-0.0009879125644298,0.0053580132845347,-1.2666720678025018e-07,-2.868780412286447e-05,-0.0002662515797666,-0.0001284991813308,-0.0051769022840227,-0.0011944981662356,-2.839417156784251e-05,-8.357432048198397e-07,0.0005475712237858,0.0028778664227499,1.5921925250242597e-25,-11.27913202605571,0.0002873956813941,0.0013091416275521,-0.0001078466729798,8.417430349230735e-05,-5.679903508885082e-05,0.0008817507674071,0.921773899646954,1.1115153516718974,1.13884912645001,-0.2135443909692387,1.2114346708365984,1.0076729015415469,1.6393882913181526,-0.0977367831612245,1.109810995863115,0.7840593216614558,1.004384530083288,273.86413234250546,168189633
418285,2.303709622993899,4.265190026142079,20.40206967905245,59.52019721240829,1.2716124729170095,3.301680546418714,1.427231146533295,1.6604344236278028,0.87474293360621,0.4362132459602273,7.424368013765437,35.128319430415864,0.0007791537242356,0.5512044135131319,0.0052506896740939,0.0266506687102674,-4.012473845695522e-06,-4.847270020593407e-05,-4.451030919301624e-05,-0.0001185551494931,-0.0037413464238519,-0.0031529150973168,-1.3461818550924072e-05,-1.6176282111219502e-06,0.0308755283735413,1.5575846022239336e-29,0.0017474550955069,-0.671442347906122,0.000164405671525,0.001144161075259,-0.000145892830184,0.0001977354975668,0.0001697959963649,0.0018260441543327,1.0612066145030463,0.9314249731536632,1.0054976707390189,0.5965410523085355,0.5673120376856726,0.8168100692558231,0.9770903380301814,0.0155258693177016,0.7154482918128517,0.7723713932504752,0.9647841065179792,277.5969813701783,168251478
419548,6.864818836776871,3.503561043972258,7.146312425416233,135.19444633337636,0.78610398154452,4.752479072741084,1.3872506207581083,1.4105300320199226,0.9052858870803688,0.5296051608742829,8.541430949338316,32.97678773591325,0.0035423921901715,4.651590905388817,-0.0005945515546473,0.0148289431386013,-3.801492184687405e-06,-1.551834789689032e-05,-0.0003573896448617,-0.0001106442012896,-0.0025202559308495,-0.0011345861099177,-2.712482653255768e-05,-4.186591822522973e-06,0.0089713313523828,0.1515641937467047,2.80915984260716e-18,-1.6634504483488786,0.0002631461099515,0.0007704504300392,-8.891281929490203e-05,0.0001781768540205,-0.0003070470632062,0.0006645991772881,1.111089994406393,1.1286029363353318,0.9656845144627147,1.8802515677576008,0.8828075833783849,0.8795182601556686,1.1695128713480551,0.0208823770282167,1.6645071171435393,0.7795437192218168,1.040544246660648,277.7336944475098,168755415
421514,3.4099268633839235,3.4839858188840838,32.0966418733172,88.10014589337389,0.8870904351881493,3.0865777441067603,0.8853019856457156,1.1100240968309665,0.4244907310132597,0.4550471796256966,7.766537041681673,33.63772886408666,0.0031079792395373,3.889272416169361,0.0010956655689047,0.0393813992797289,-2.754880877747953e-06,-4.012899251181271e-05,-0.0001751217110551,-0.0001151735237473,-0.0078418384831772,-0.0048315827553128,-1.6996910248010733e-05,-3.284050778146686e-06,2.548557203761416e-07,0.0010238663415893,9.086100532970113e-06,-173.50579649136205,0.0002130994702513,0.0012277365739054,-0.0001058871292755,3.8975898305410863e-05,-0.0001359305459169,0.0006697156348432,0.8624626846235249,0.9983029885670204,0.954369408017992,1.476089388356974,0.6317008738879394,1.1885407743914818,1.6531887007362345,-0.0832272107182974,1.23110307158961,1.7191920938626448,0.9881959849546296,277.369747140167,169539849
422096,11.171940846134596,2.1305761761043587,9.663924761329763,225.88922958016624,1.0587694886790018,5.069468189656178,0.7192025607837375,0.963034987027004,0.7117044846886935,0.4406803517034624,8.528810709570546,31.710811309372392,0.0061563848479499,2.8868903426708856,-0.0005044065323813,0.005298540674288,-2.9215631829559688e-06,-2.487880272295486e-05,-0.0010938015637196,-5.392388322755707e-05,-4.834972613645613e-05,-0.003428709772913,-3.6879318017555703e-06,-3.979376483756541e-06,0.0277110638442844,11995.47321781836,1.7172172144435935e-16,-0.8219643429743658,0.0002242823372981,0.0009222429916204,-0.0001178689641413,5.0580355208291024e-05,-2.3318984279069283e-05,0.0013799004950652,1.1485798231090494,0.901270231057284,1.0102777114208368,0.8392944171439024,1.001755799512207,1.0659276691109971,0.8366216105627211,-0.093732560786292,0.3026374192925943,0.8571161850156234,1.039458149269628,278.22825394888406,169772067
423600,1.908848435644651,3.025604416396424,12.911970504334652,93.38995653108458,0.8205971681171051,2.9283609590549267,0.9554702090175136,1.0093233155469208,0.2268391078797804,0.355558937411176,6.899899832971075,31.495898698139065,0.0046769352899324,1.18230493694547,0.0044300111199067,0.0061869556147184,-3.056248096960325e-06,-3.1444688003946063e-05,-0.0010107748882796,-1.629434760050993e-06,-0.0037305440634483,-0.0006960906030674,-4.237727247539418e-06,-7.791443553780867e-06,0.0067821388730651,1.216128953436983,1.133991726906366e-17,-0.8483292771296495,0.0002646300440541,0.0013782348843973,-0.0001133800614873,-5.217848579286647e-05,-0.0001777648270012,0.0016205307050659,0.8538319250682463,0.9928354311856458,1.0448258505192662,0.6506868017759424,1.5353145841423064,0.7378173366741547,1.103275209381672,-0.0016984665584819,1.0830992505902628,0.7794686851636405,0.9282293753280684,276.90529140046283,170372163
424353,15.778655277299617,4.553374434775064,22.68289204097585,86.00286122239383,1.5345961175695144,1.7786716159211116,0.8061955841423846,1.16244951031754,1.3008887835090608,0.387372986834596,8.347189037396253,33.16259032554079,0.0028157455086999,1.6258033949850668,0.0019926613480815,0.0290580393898377,-2.276175169277873e-06,-8.160953176699113e-06,-0.0010525286586463,-3.4819919996492297e-06,-0.0071384014142304,-0.0031787641596648,-1.7549479911982012e-05,-1.279381413379166e-05,0.001276641408611,19.406997997563625,2.013534491988936e-28,-0.2336494146215385,0.000293094770989,0.0011075794730615,-0.0001433656588891,0.0001311058689776,-0.0001030723524897,0.0009302958105017,0.9503365931743416,1.054956838107806,0.9846869950186432,0.6825323006788225,1.0052081476366612,1.0730453993921707,0.4124486600174656,-0.0100532683808942,0.7793458972396939,0.8572104131915547,1.0268561729955472,280.4567912949763,170672610
424420,3.043228593981005,4.351767999094334,11.100661873730846,115.97827790017033,0.7601143583839702,7.476000451274189,0.9007263957047414,1.6006020823888147,0.743326660170693,0.5001457352959262,8.239188369671572,35.4895256060674,0.0015763485016856,2.061192673237116,0.0022363071091082,0.0222483292212566,-3.722291634498327e-06,-6.11191778780936e-05,-0.0001133963609494,-7.396974909198965e-05,-0.0033787733445404,-0.0054306840383015,-9.094875170787472e-06,-8.372702674130035e-06,0.0029054252589395,1.0458532648578522e-18,0.0001981719959918,-3.3623731083311275,0.0002683955773183,0.0010564812912261,3.184471238999788e-05,0.0001530616250939,0.0003922922047001,0.0016052037469433,0.7998317825413442,0.8654696294595007,0.9539867825017344,0.4203269971340125,0.7430782482230232,0.9468190922289073,1.2713607541268972,-0.0649288148352696,1.1499116008040495,1.662983376376041,1.019893573023002,276.30216007756195,170699343
424855,3.0996272919787424,4.389142710632274,6.007698379777099,107.44685872078172,0.995731165940158,2.898998572592305,0.4613017017893785,1.288393342353178,0.4753305894095798,0.6057969603700767,8.092015687830852,31.60109426919583,0.0046165398412779,3.985423337748316,0.0007807326585547,0.0403748936407417,-3.6319110702009302e-06,-1.2658351751050508e-05,-0.000194023900519,-8.412964684831542e-06,-0.0006396382696587,-0.0021240569045107,-2.4328898791693515e-05,-1.1472262365252765e-05,0.0069948546615361,70.52042342788205,1.976746880021941e-18,-1.3292537853993212,0.0001887317081102,0.000933117610941,-1.2216620569872771e-05,0.0001251985255259,-2.615189051321977e-05,0.0009865091216151,1.0082522445577475,1.0644147356952314,1.0248009482539815,0.4840392889488495,0.7783655634644479,0.6944659903282331,0.5825203898537693,-0.0102861902040727,0.8687834033537443,0.8429803157656218,1.0104956919667667,277.8107764714894,170872908
425645,6.420115736410864,4.947858039570785,35.049454472649906,102.22192376148465,1.23780662892702,1.1411083713123165,1.375297657766188,1.3197694495520107,1.045225371498086,0.5551670287906789,7.993937252456622,30.207710494834995,0.0068700336386824,0.8372324527513961,0.0028049076419726,0.0316341502507561,-3.753677441990857e-06,-4.056924825753669e-05,-0.0004970600847739,-2.0031452595858047e-05,-0.0073000842887642,-0.0032982220913958,-1.4108663976248789e-05,-1.6508888058967975e-06,0.0127318929453577,1.3977823432378868e-35,0.0427067219626682,-1.2977954900824211,0.0001413909338713,0.0017907393284089,5.5040835926333445e-05,0.0001624411327354,-0.0001304689968545,0.0019602382145426,1.1160874744950915,0.8946939940080464,0.7446474082595513,1.2350300815868045,0.7443950914267948,0.9221752678514904,0.7148264979276374,-0.0371384424382831,1.8019641724898643,1.2048324102288444,1.0043059779406156,278.1306654504377,171188118
425881,5.642627148365999,4.406450326740396,5.813852271062263,86.57343135206621,1.4653139839425957,2.6669363011798928,1.4062940421610983,1.6977978973653842,1.1053687293493846,0.463229888282892,8.013664101015124,32.6215350841474,0.0062262809451663,0.3179583559054377,0.0006826851208272,0.0308652856188123,-3.3457225141642424e-06,-8.64204217460718e-06,-0.0010765172539867,-7.042424442116412e-05,-0.0040723204952761,-0.0010815820788042,-1.7549172176195224e-05,-1.3504466718922924e-05,0.0782464585832839,1.657916275842903e-41,34.10546772184979,-0.6116528501349457,0.000164358079679,0.0009212671263137,-9.073653494485831e-05,0.0001485691841467,-0.0003302110569074,0.0013006651720292,0.9442200917822866,0.9104904791662066,0.9892403922792316,0.8391338895632564,1.0243564723287422,1.014206471873565,0.949703344402282,-0.0517802411899654,1.088717676759926,1.2014067864669709,1.0054730319213232,277.38250035113373,171282282
426237,11.161434080000085,3.1414003784578464,24.173343090880365,53.74948310286065,1.6782352723394751,4.003994345158394,1.2830802412674789,1.5903615397128958,1.9806473975936136,0.5411781041194788,9.64030655973012,31.75848240724169,0.0070723204090843,-1.562441887267747,0.0042423054909352,0.039985965553742,-2.1600968205482286e-07,-1.732027959930896e-06,-0.0008683461539619,-2.0003364886752152e-06,-0.0043824920454579,-0.0039088345384656,-5.896434680630367e-06,-8.134574444885848e-06,0.0004968693201342,0.0129596065851123,2.490401472765528e-27,-1.192255629018249,0.0002066937159682,0.0015438532595132,-9.833125361609448e-05,4.929663350145462e-05,0.0003258916846714,0.0011215420328137,0.9226253473081713,0.9015256665410892,0.7686032184597035,1.4163147223647692,1.1517514316720638,0.7367656064269115,1.2941280422294403,-0.0097627302344635,1.3454438715165504,0.730057798355794,1.1120626806269331,277.0245374109194,171424326
428111,5.122839520316235,4.987166425464192,6.838111813535338,171.5657461958746,1.5547150407450652,3.0489034074093486,1.1926823492832217,1.173558191961267,0.6862574469396253,0.5145612363250519,7.916851512858446,30.107727620524447,0.0059986407718257,5.275944830601419,-0.0006136980443436,0.0028058427884715,-4.396701173066812e-06,-1.958350525000296e-05,-0.00047578788059,-4.62103115504385e-05,-0.0032438419709698,-0.0021221270385143,-3.101980797289302e-05,-2.744076839452662e-06,0.0782280152377509,3.4482743480252444e-41,6.456324743575057,-1.0707583018155808,0.0002357117170948,0.0011426119745385,-0.0001062158268245,0.0002451946262307,-0.0001383712282462,0.001029947342969,0.8962239290852362,1.0672221735954452,1.0721646658930997,0.9265823818868392,0.7854898170259369,1.196252888899873,0.8865916618385355,-0.0699696775651658,0.8997787105421744,0.5505966580734426,0.9986928227420055,279.5251676288208,172172052
428533,4.250869347400471,4.386998459008491,19.59128733936509,122.01379732418258,1.1686025072468902,1.41208407865535,0.1422989383410081,1.0805429517200753,0.37539423819688,0.3529529091700256,8.218112829900234,32.84150293124801,0.0057671237890674,4.764394619866275,-0.0009557470132627,0.0266490692266255,-2.6969329666394403e-06,-2.764486310683692e-05,-0.000724217711367,-4.5994926350241856e-05,-0.0046328743006262,-0.0056536322606666,-2.8139507973798265e-05,-1.1580254643976049e-05,0.0029616058257979,1405.683550051691,3.9088880950090017e-28,-1.0549148900953096,0.000258294815274,0.0013581966299622,5.636273626568405e-05,6.164179568941196e-05,3.039269813012555e-05,0.0003799788871858,1.078314542106831,1.0164886733229288,1.1318992153966994,0.0433330830375862,0.9807711024116524,0.9783163714609684,0.8855180832103355,0.0597069167503419,0.7770418828813616,0.8847418639038743,1.0185827016592428,275.19458296676095,172340430
429404,4.0968075316702,4.044152344783152,39.45868711279195,109.71127584580124,1.5502378068779374,0.9583500567514934,0.956606796375159,0.9450591820945966,0.8438143295790269,0.3526876001411247,6.624939041621315,29.514924591949697,0.0059741830211819,2.433119523132257,0.0023990033623127,0.0391876216726938,-3.300349035633876e-06,-4.49800685101266e-06,-0.0002528842565654,-4.2406751637598326e-05,-0.0038882191183401,-0.0035713665573198,-9.328387891464856e-06,-6.11709346224556e-06,0.001943857830491,1.424250996026384e-12,0.0051049258151561,-2.4317671074204967,0.0001855232705213,0.0012597919335313,5.601034111506144e-05,4.573743182313549e-05,-8.64803760054562e-05,0.0012541358060375,1.1559671551105788,0.9816485153630108,0.8174356256706916,0.8363761995786138,1.5011723470839176,1.0143284588531185,1.2909769655051562,0.0192619014579862,0.8832057182600486,1.272903933150539,0.9097823633714344,279.2221909443058,172687959
430729,12.899737075338866,3.5509980699397863,19.981761855246084,217.65828213434875,1.3153405125345423,1.642638694200288,0.7788634537232302,0.6469494580233457,1.161132663647841,0.5200967006595447,8.744467970925706,30.11185804417213,0.0059496737955673,2.0483534667423693,0.0028744150873458,0.0168855117536725,-1.3407742562126524e-06,-1.0254104399148154e-05,-0.0002463813568857,-3.489789703545888e-05,-0.0028362747744796,-0.0003006172795105,-1.209255433652848e-06,-1.0160565073999124e-05,0.0062425109456103,12.965225448152758,5.670690708804177e-12,-1.0656512606012964,0.0002814488416059,0.0011678446643107,-0.0001239985778844,0.0001175313939234,0.0001324985670766,0.0014012453641831,0.8227218112702812,0.947940804491254,0.9088442523789518,-0.1356505182644187,1.3977773706322043,0.7049141846416649,0.6651203410811977,0.0024472980155691,0.9642126428087908,0.9821514832772088,1.0539647395923972,278.61819000104634,173216634
431389,3.7308909927831935,3.738206232168241,13.611505772832118,93.10038629866824,1.3184741822967694,4.402928015740801,0.9153609725297912,1.346650544032458,0.1832569086316893,0.5207380659371699,7.810770498179837,32.63739429023877,0.0010004117826253,4.771756648731679,0.001204640969638,0.0127654040780032,-4.089853947846676e-06,-3.390747540080589e-05,-0.0010285596347654,-3.435010195961608e-05,-0.0018201751554414,-0.0044383025948813,-1.7895611858615556e-05,-6.489882809470783e-06,0.0234775406362634,1.1377468042555068e-36,1.6597309629458849e-12,-0.4974707698315594,0.0002582163047207,0.0013327962295552,6.82517700499867e-05,-3.610216128484414e-05,-4.892628696956258e-05,0.000505055656168,1.0063077806974456,1.1206302958347532,1.0790920085034086,1.568798325786494,0.8573470844381939,1.2069202339417535,1.123623541713128,0.0209172740627063,1.202639915335432,1.124259023761253,0.991136742525506,280.1718896410359,173479974
433278,9.546029470989478,3.42657908280272,11.644915267099083,175.98143278656335,1.8784435549418537,2.8722730555967293,0.1683632195399995,0.6695592915896135,1.540469842991789,0.455697461742502,8.38605312445073,34.81461883457687,0.0033756901663411,0.2601917699664406,0.0018281134302252,0.0190555590384309,-4.744195851360389e-07,-1.6128044111867336e-05,-0.0005568109962638,-6.814226882603497e-05,-0.0039109197067862,-0.0037344462512614,-8.613797717590311e-06,-4.38192400531236e-06,1.3897678371685675e-06,6.63460593363124e-08,1.1205115622061992e-05,-2998.1899873711163,0.0002440356820599,0.0014966287133936,-2.082764484771494e-05,0.0001731025077735,-2.5734004493779817e-05,0.0015757194071465,0.8549444689734315,1.0439811972335626,1.0737014402189555,1.4304363693962228,1.209152895218424,1.0857127511420632,0.5244027099555304,0.0059544956418995,1.223435997653015,0.8857023424144501,1.0295886495941031,278.67455201150034,174233685
