,gamma,c1,c2,c3,kappa1,kappa2,kappa3,epsilon,sigma_eta,sigma_xi,F_4xCO2,r0,rU,rT,rA,ari BC,ari CH4,ari N2O,ari NH3,ari NOx,ari OC,ari Sulfur,ari VOC,ari Equivalent effective stratospheric chlorine,shape Sulfur,shape BC,shape OC,beta,o3 CH4,o3 N2O,o3 Equivalent effective stratospheric chlorine,o3 CO,o3 VOC,o3 NOx,scale CH4,scale N2O,scale minorGHG,scale Stratospheric water vapour,scale Contrails,scale Light absorbing particles on snow and ice,scale Land use,scale Volcanic,solar_amplitude,solar_trend,scale CO2,co2_concentration_1750,seed
12055,2.629235933109758,4.96727469142792,11.245279329325356,80.97615989127834,1.354126394184986,2.253054696936948,0.9881117252422924,1.450574919272546,0.4176434483663702,0.310853573863933,8.71831881912232,30.59398182652916,0.0064916007792385,4.041884214141136,-0.0004394683984392,0.0342679312204065,-2.7748366024043376e-06,-5.724442799053263e-05,-0.0006386582608552,-5.024958015230185e-05,-0.0007144682983075,-0.0027113955836327,-1.7483802595310208e-06,-1.2344611558798129e-05,0.0150060316292698,0.2577830663040142,0.0249992354528098,-0.5307110633685668,0.000143082156333,0.0011496273187078,-0.0001569804696011,0.0002038673732331,0.0004123372130601,-8.264946386915464e-07,0.6437865201039821,0.9391993927306342,1.2125424478886304,0.9836238614448072,0.6659667542934753,0.3445375056865376,0.5697402710446936,1.0404287716622271,0.5732033457585244,0.0566281864591506,0.946338194290126,279.6311120509956,6165708
12252,6.746775294987318,4.3073677417080285,28.62186929505205,73.56619141946875,1.561527232177243,2.7149032298745404,0.4993443437394719,1.1084870224840573,0.892658531119938,0.3620250569585048,6.568756142378847,32.04236310139478,0.0052978953581673,5.669637966129095,-0.000842903156125,0.0338342338491649,-3.261584529592123e-09,-4.161301403081985e-05,-0.0005014716439812,-8.988274016442804e-05,-0.0072288884480191,-0.0028541185902553,-1.391295157582932e-05,-1.4622460339089943e-05,0.0137176607776397,0.1568966442115052,0.0346866605428692,-0.8706969017533043,0.0001866275580151,0.000830140948121,-0.0001242382952723,0.0001279245247079,0.0001539248050968,0.0020630485414401,0.9639426137995168,0.9647322139745068,0.9995341025514328,0.7756680099770437,1.0454690608592898,1.7542709878861862,0.6605040878258848,0.9541779542873564,0.7584674923075746,0.0126232710760396,1.098380489281653,275.38556208198173,6244311
16346,5.819093257492945,4.305212506125133,16.46213643665031,60.396370773842776,0.763947619545368,3.7308224897258313,1.350540245611998,1.727352544703745,0.9740987336486764,0.5871514286778374,7.39960279175724,33.91981003498505,0.0014191748430223,5.18986525646731,0.0016308521983077,0.0017231650256729,-2.067319645173675e-06,-5.583106895301272e-05,-0.0002145096991344,-4.604842621207974e-05,-0.0069915644475602,-0.0038382190936757,-2.7735324528268704e-05,-8.200022640013365e-06,0.0078905397618167,0.4093445764272826,0.0016726449143971,-1.0410852996579727,0.0001594672965693,0.0012580746538211,-0.000110409062501,0.0003461490263642,0.0005342769390524,0.0032283647564482,1.0380822041597015,0.9585121089618488,0.8836967683448644,2.85312151077286,0.3454428650539607,1.991045560928198,1.3910198334418509,1.2397031670229195,0.4148290534189149,0.0081121350247892,1.0396132652670975,275.5743272801665,7877817
17439,16.632332804151574,4.14956266458756,44.29235033751502,44.662364870918495,1.695241084009726,2.7574281412078987,0.5184749330569439,0.9907757641978986,1.6980083140157698,0.2742090957681696,6.165205952196082,36.46622617887886,0.0002404776101578,2.5732264671723764,0.00226082072068,0.0067710768623217,-2.688179678657124e-06,-7.256366508300603e-05,-0.0003452133109881,-0.0001032915841296,-0.0029102834869291,-0.002270801826224,-1.777010498938053e-05,-1.0328555060104231e-05,0.0220255790257634,0.748620210851886,0.0161827705622492,-1.1047711527854418,0.0001615552948037,0.000287380125562,-5.993196681686628e-05,0.0002761868417436,0.0004844391734622,0.0011888531678696,0.9762834864679056,1.041606061862725,0.9121185544119144,1.9948356789001005,0.0401087343766305,0.8612788251888773,0.6371779496933694,1.1558532598535451,1.6804181651608254,-0.0883229293392697,1.1269242938999064,277.4595839409443,8313924
17964,6.308940544702209,3.2733897384575936,23.43615349040981,52.277801345324896,1.1924001302694076,1.991748838841218,0.8208498676915741,0.8409797733155159,0.7598202562238797,0.3891348274135974,8.66719954051121,30.808679469892784,0.0080982359473366,2.1863506759112386,-0.0006464682248865,0.0397590282677685,-3.6888118435412664e-06,-4.488148174345995e-05,-0.0008161751974707,-9.853787443319807e-05,-0.0036728384856699,-0.0033067172407671,-1.7987679609829414e-06,-4.345944341164353e-06,0.011053316592709,0.663967595880263,0.0002589303773282,-0.8836200067497373,0.0002459162134695,0.0006726606269475,-0.0001472106811672,2.3022882721953378e-05,0.0001107710300465,0.0013653526071246,0.9478407970563888,1.135808093105525,1.0458749499981046,1.446369256140859,0.5269260446412798,1.4736283228328668,0.9458121826923434,1.2279720292919485,-0.1308152010094645,-0.0564135454514538,0.949953949495794,278.8862145852778,8523399
17989,19.093619208429114,2.222657808997096,13.008369831163735,96.4742423453918,1.7272581341338973,4.4245174547973365,0.8770119119626192,1.014237378397345,1.9563743591361011,0.4468233389503961,8.692562045570924,33.076198233583675,0.0045121162867306,3.9214154142672415,-0.0005664277494784,0.0381537535251208,-4.020680246540244e-06,-7.167429296544812e-05,-0.0005135160171723,-0.0001022503882181,-0.0034568335076665,-0.0012167172370243,-4.1151669994336845e-06,-1.2801109076837538e-05,0.0056249435999304,0.0056064391803832,0.0054029440788623,-0.7951912054788876,0.0001989930497867,0.0008635670989977,-0.0001654978080173,0.0001094822694312,0.0003782507648866,0.0014864396417529,0.8411091086092682,0.8018577484448991,0.8361377527457781,-0.4893320665446756,1.1383949122709986,1.494025050474766,1.031359533115299,1.0285085420429212,1.5160648923744835,0.0575126618651136,0.9481600155399554,277.32203231968174,8533374
20430,12.01941417325405,4.470668822715496,18.9906227517124,112.95400065314637,1.5836933611782835,0.9863471873219224,0.6534764226421828,1.0190094598008823,1.1912250419805768,0.4285262945074479,7.915055532409241,33.7562075481684,0.0030832593832523,2.038609095195502,0.001571175928057,0.0147188634457578,-1.0617368421800603e-06,-2.3592057467221703e-05,-0.0003704258898731,-9.07193399175414e-05,-0.0043711712387011,-0.0010862023726359,-2.8134085323734032e-05,-4.547703745092673e-07,0.0099241330486936,0.2358503694960807,0.0190593622357535,-0.8356257202132986,0.0001703367539587,0.0003461512841943,-0.0001763280883692,6.345710652343103e-05,0.0003849043095465,0.0018463414171421,1.0013222153945427,1.0430796091508046,0.8889065047179996,-0.0372759257159238,0.955033799598551,0.6111577397608563,0.7931144769633152,0.922392904836114,1.5015274354840165,-0.0741757231047344,1.003154399239924,278.823896577948,9507333
20449,6.415042640839936,4.823959910778463,13.16847896961256,13.259097487361892,0.9959706509690868,2.778703184204528,1.3650071659414005,1.9034677252274896,0.560475041897714,0.5209225403213082,7.443601536291294,32.7585461564536,0.0056752422594777,0.8512700658990804,0.0012471977712218,0.0033622994969944,-9.882774828931096e-07,-1.9728988566437797e-05,-2.055240631668024e-05,-9.61980954366274e-05,-0.0061642462527972,-0.0027543493793754,-1.6254261482445645e-05,-1.4849801276101244e-05,0.0350057527480294,0.3542039062417664,0.0081168958205937,-0.7111269396114308,0.0001291439298196,0.000826753743873,-0.0001226818540222,0.0002229362266477,0.0001815303116674,0.0020981327487448,0.828912420329026,0.9632252567017964,0.8407457288649949,1.304348264308754,0.8542636388357381,0.0766282530173946,1.1051607023255907,0.9816701927327048,0.9996149665215966,0.0309568292577704,1.0365011577821286,278.74201901949226,9514914
21903,10.09533283792134,4.2726419316508695,24.79185418049649,82.18420776652515,1.2327604898984854,1.1444793986732849,1.0153557062908802,0.7058357892477352,0.6052494868630665,0.4870969371438239,8.715643415686095,31.23995310298683,0.0068370828269543,0.1872125166439019,0.0043619452147758,0.035636651431314,-6.014766605492879e-07,-2.582199654328852e-05,-0.0002996765819067,-4.610841254801036e-05,-0.0052795032415973,-0.0046768776285227,-1.8243154023206927e-05,-1.2313480584433825e-05,0.0017450280038044,0.1408752373307851,0.0008763380851223,-2.009107452054424,0.0001863017698556,0.0007832477665369,-0.000164463736505,0.0001816931937727,0.000282818334143,0.0018362675041892,0.9842597141015588,0.9503324420319856,1.0600734621363197,0.4579107993732192,0.4465390545801807,2.178876251272218,0.9385358754975603,0.8858416315344798,1.4939736910559411,0.0229120794999853,0.9465274302137272,276.93519312198714,10095060
23364,4.46721630400608,4.220732045791819,19.31548481281079,75.78395625347892,1.0060885222747713,2.541811513648674,0.9125634117994604,1.3176090275595125,0.5803907467059851,0.3318747151099998,7.335239323630629,33.7022285941461,0.0027750895076743,0.8433707595978638,0.0036484047530086,0.0086328658934108,-2.4742629261311937e-06,-2.9242387522332063e-05,-5.831716203173786e-06,-0.0001016006468891,-0.0030673090103991,-0.0030651161255787,-1.6673819429711606e-05,-8.206764286459964e-06,0.0238577750158969,0.6610282321830797,0.0076878269408019,-0.7127974827224802,0.0002050238706973,0.0009892879581414,-8.733631312874191e-05,4.002360748525563e-05,0.0003622255083852,0.0012354590039831,0.859841400534694,1.0716089253072896,0.948543456105994,0.3546025760894838,0.4622131635577265,0.9955985765195176,1.5112913665404002,0.9998544643978104,0.9414496856339282,-0.0380857679132612,1.0441658049596874,279.2455706716187,10677999
27756,5.309052966044223,3.613522447458908,23.548664678514275,343.9755762847902,1.099940545391812,3.792257370623549,0.7038420877086122,0.3394063625171092,0.7441907140100735,0.6500771743008011,9.251596992156625,32.19126923182473,0.0062782272743503,0.2004716380928872,0.0010113102555848,0.0418677893071368,-4.366927540068725e-06,-1.92992609633944e-05,-0.0008510585377985,-0.0001001465148145,-0.0054196787515469,-0.0037250134272646,-5.6005296780106e-06,-7.609505776569736e-06,0.006443250967256,0.1755263238460004,0.0028386194995163,-1.2490619320713163,0.0001859931413091,0.0005450065444281,-0.0001627807348704,0.0001063712036441,0.0002703844228935,0.0019035495343844,0.8766776062171181,1.1436023404134548,0.9261834237250408,0.7696196647650461,0.5831983805648311,0.5655055146498147,0.576806046683864,1.1661851219803676,1.148258638459191,-0.013305425964133,0.9086185045252017,279.6119174470616,12430407
28308,8.75009553841868,4.246812106201684,12.492681342325508,186.5063354860609,1.584937395805519,3.299152092145373,1.0882446695811887,0.949606532702915,1.0768221643945983,0.6389370771835227,8.965245778387848,30.529197411721665,0.0099872089031006,4.335340506586933,-0.0035146332121524,0.0111027083489186,-2.8015959674442136e-06,-3.561016457599296e-05,-0.0003939026428495,-0.0001113389560492,-0.0016903181976742,-0.0043464585522686,-2.8977625402319437e-05,-5.5660157724576136e-06,0.0212289908077156,0.1870030196925392,0.0256673066836483,-0.3117276126782319,0.0001581014403176,0.0007902131919163,-7.2330669260876e-05,0.0002211390450582,0.0004837328761952,0.0007815097910974,0.8700021400928681,0.8958025491222792,0.9926878112316442,1.67600230862285,1.189302345658548,1.0517450439828258,1.424013394276904,1.0508467129345904,0.9020127207510882,0.0049282370528289,0.9288726223446327,277.1530108072386,12650655
30593,7.684468639355112,3.614986146922452,7.981274619157898,110.19674004410336,1.192589807544454,2.73624887698162,1.0525241803145595,1.222145618372103,1.20242092903243,0.562058258624051,8.388281867703887,33.05368011563837,0.0059687403245515,1.364864034394296,-0.0001227646599519,0.0006990291149434,-3.605793576532514e-06,-2.1869153818094374e-07,-0.0006549947432265,-3.640466523314296e-05,-0.0042653165864727,-0.0006522322663814,-3.108100823076128e-05,-3.0253497064640065e-06,0.0200707461686184,0.0522014278245086,0.0242014211851796,-0.8596765327081842,0.0001661792430123,0.0007168670402691,-0.0002163230757657,0.0001441250200263,0.0005328652609495,0.0023968979013005,0.9669700534254696,0.9553940231859608,0.9349617972980482,1.0000803168592916,1.3257323787861612,0.5842428480007188,1.8233809826688276,0.8498936311684535,1.0910432912931007,-0.0401973485062603,0.9696822800749084,278.35027981180514,13562370
31848,4.4524648956163295,5.1660298132411455,8.593176963541824,71.43503488367202,0.5162011161031022,3.5643322795844004,1.1764792943563238,1.8651166715818548,0.7076076158608947,0.5392092653484888,7.329636267750317,32.165377211549746,0.0050734893644276,3.3017963593074664,0.0013106652500192,0.0147694896753263,-2.443461901652158e-06,-6.973851444407984e-05,-0.0007645395738381,-1.7711157153252428e-05,-0.000709765377395,-0.0012604802800745,-9.154520419564238e-06,-4.178086521459073e-06,0.007053351201743,0.0616927870089958,0.0012081601985259,-1.7662056528972407,0.0001476648958346,-8.573320985706093e-05,-6.016624851993293e-05,0.0001464674746966,0.0003609854511949,0.0003722172328114,0.8202070061427177,1.045173927736213,0.9340834492308806,1.3255180117745229,0.4862818379195204,1.4398470583221863,0.6302733336541817,0.942739601683658,0.9584371744838124,-0.0759273989571048,1.0445621188165597,276.5917423487992,14063115
32641,6.014156944453159,3.9102054499234433,22.569756913519186,111.16631550715545,1.1300353901473863,1.5596985326436197,0.9792972241468882,1.092236915930575,0.8585522275872914,0.5201986574637448,7.544692467295166,36.63680431050699,0.0007024887823975,2.457685130905472,0.0015257234267211,0.0195004604123041,-3.0415989161662502e-06,-1.0586182120910676e-05,-0.0002876393643915,-7.880911830761259e-05,-0.0001338517227518,-0.0043763578728024,-6.1875947627864965e-06,-4.8251573898470985e-06,0.005324332092737,0.2109653197787956,0.0058076143437313,-1.6773032243514014,0.0002380450827639,0.0010075968397819,-5.856280465601216e-06,0.0002523225384491,0.0001348700643551,0.0013367672783719,0.8523701313112075,1.043116588997536,0.8625790772847602,0.6785204988282203,1.49186048773753,0.7336825167626535,0.2632959332976623,0.6716267565687972,1.0548101693502494,0.0968658413403047,1.0293508209629465,276.01488931137,14379522
33224,5.654104049820928,5.709261836834011,8.159166318958997,55.94638199279791,0.9062130735391573,2.4537072725578453,1.5259887453390049,1.6462914021094153,0.9093615719302224,0.6059653513348146,7.694527776511783,40.02531613112853,-0.0048591004298036,-1.4604693088327814,0.0067749650841028,0.0137270463648627,-3.4670853888629798e-06,-6.111749833373047e-05,-0.0003275524504023,-4.789235122262112e-05,-0.0024654915433404,-0.0045429083411553,-1.3290206995913482e-05,-1.872953806822632e-06,0.0054467697615436,0.5042624758581936,0.007075578090819,-1.0335934134634652,0.0002078964106489,0.0010102226365373,-0.0001212239128794,0.0002830230702419,0.0002140131365049,0.0018606272191092,0.9951091359434928,0.9271671879167744,1.1064622371549828,0.7647330800712343,0.6863091196684327,0.2953719327108199,0.7317678763232401,1.244144958603516,0.7377579672802437,0.0314709684009488,1.0187527097608238,278.3676175582166,14612139
33441,11.624977985717656,3.971263950143024,5.303869873915503,55.923289656691,1.2641493800412755,4.082263259828693,0.4188942905270358,1.4642264092158674,1.5822699214317972,0.341558108164286,6.203989709172985,34.46572081363478,0.0012508994279251,2.408866349930703,0.0018362239057005,0.0286779645520326,-3.062470455193739e-06,-3.6915452216712205e-05,-0.0010331104742478,-8.425853535910376e-05,-0.0027491521942976,-0.0039652029427097,-2.462703191627293e-06,-1.4284590289803078e-05,0.0235215927049015,0.2009385028775188,0.0106901120900881,-0.7439371868280497,0.0001583314065972,0.0006782151002636,-0.0001211312048879,8.250663450772989e-05,0.0004962500196655,0.0003643983151917,1.2482888029948211,0.9830203935578984,0.9955307515315256,1.1314040965114218,0.9864006976963068,0.4319103889026239,0.4623636312846658,0.9724445979843512,0.8370227045007755,-0.0292091360943971,1.1241810515264878,279.2387916453124,14698722
38506,3.556213315655126,5.231141481331304,19.38481503460856,50.515263810389605,1.6227374616990713,0.7934186799379637,1.2256287414487863,1.5161602423661924,0.5531014048896925,0.3348555466331695,8.11289268869862,32.863570203800414,0.0043877673638235,0.6362882709225479,0.0036105970640653,0.0340637131678143,-3.356970911216716e-06,-6.588466479794755e-05,-0.000756548249049,-0.0001007668905992,-0.002081162959639,-0.0032818424420977,-1.6146038664766614e-05,-1.586073662038266e-06,0.0197881581627199,0.0384513743423502,0.0096490549611125,-0.5172030302380078,0.0002001165224519,0.0009240739191906,-0.0001425153354129,0.0001450584678577,0.0004423423630072,0.0016844379498408,0.9707267001515452,0.8807640294887054,1.0437984042939596,0.3768674510320268,0.4353220754374778,0.3155271622943399,1.0814049346899572,1.1566570882131724,0.6082118743821309,0.0416324641056595,0.9891610341697769,278.1521920252286,16719657
41580,5.422577222012643,4.511058274242441,28.856063599333638,148.39375065866284,1.438487480612533,3.278457565804788,1.50859445783653,1.3367684719135473,1.0168827868137245,0.4919809421190463,9.571994007653371,30.550186268852386,0.0069390705743919,2.3267293041689783,0.0015131929036805,0.0091158735945532,-3.847139868316198e-06,-5.01021903038501e-06,-0.0003554050320127,-6.81220762780918e-06,-0.0026664740889885,-0.001474678113819,-3.1097001411830306e-05,-1.8371527534536655e-06,0.0102863394708025,0.3707051572776125,0.0002517794764846,-0.9710607415746616,0.0001275280489537,0.0005590834851673,-0.00015418396252,0.0002904492114605,0.0005973794738625,0.0018909373531699,0.9792662476037232,0.95073030955931,0.9826785339896844,1.6628263426289127,1.2924843148400866,0.9680423813814854,0.6254119907780926,1.0005751217131018,0.8579353590014651,0.0130014178858863,0.8859562681216734,279.3383570499175,17946183
41609,1.1822273939172876,4.288789838618376,20.05053565640679,35.829012973546334,1.1485798531680684,1.6470909893367671,1.147474840577517,1.2615315260522506,0.320364119340668,0.2388467603988797,7.192500604295285,33.56571933316358,0.005558519831901,2.1789684405596703,-0.0006933009069151,0.028730228072157,-1.3240978783762051e-06,-6.321492688899692e-05,-0.0001547201944926,-6.99654663860828e-05,-0.0021459529859417,-0.0007836293289335,-2.58298013386851e-06,-7.622932144006443e-06,0.0200212221374301,0.192460710271495,0.0204537970510131,-1.1614265622313915,0.0001311450163425,0.0004314218427688,-0.000131834858934,0.0001990918804784,0.0001071229915749,0.0014490379037859,1.0455483878108027,0.9642405125916668,1.1901706248171808,0.2909259310515335,0.4939068617318354,1.3367581230452483,1.0135584886900062,0.8687368572842105,1.5402168684475828,0.0229567545290951,1.0542619620555929,277.8181659757084,17957754
