Model,Scenario,Region,Variable,Unit,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
CEDS/UVA/GCP/PRIMAP,historical,World,Emissions|BC,Mt BC/yr,2.0977707554,2.0729259258,2.0643119329,2.0719505635,2.0993497828,2.099173165,2.068915407,2.1479236762,2.1206114096,2.1172674311,2.1278041049,2.1377569895,2.1017481089,2.107029758,2.0715492267,2.1236000219,2.1104599771,2.1124607014,2.1831320402,2.1376337416,2.1393647388,2.1009097006,2.0870775413,2.0927556031,2.1549007405,2.1489965969,2.1121431315,2.1702447836,2.1980014022,2.1596157774,2.1892675877,2.1894411999,2.1605227012,2.1507255897,2.1405422124,2.1658396913,2.1586834849,2.1851792936,2.2552234837,2.2076646319,2.2164369959,2.1725835565,2.161650793,2.1532738339,2.2138431158,2.2026922728,2.1531546156,2.2134750362,2.2340562829,2.2072921649,2.2159740554,2.2194016899,2.202692661,2.1800158282,2.1972980869,2.2150423981,2.2228225848,2.2398719819,2.3119364844,2.2674426403,2.2795237158,2.252530236,2.2280069345,2.231996859,2.2915796913,2.2873246936,2.261022,2.2961805691,2.3354901048,2.3041294824,2.3210487659,2.3334837772,2.3025151175,2.2824717647,2.3109478109,2.3227031118,2.3209688336,2.3463377824,2.4207741526,2.3793763325,2.4031598308,2.3613471254,2.353863299,2.3569593813,2.4124454659,2.4054563746,2.404187956,2.4402101737,2.4773117457,2.4526381381,2.443877522,2.4904898521,2.449170469,2.411136271,2.4438258963,2.4713718751,2.4711987423,2.5211152281,2.5773717998,2.5523940889,2.5711244787,2.5266925893,2.5076341602,2.5278117427,2.610048543,2.5932643134,2.5734300072,2.6364525775,2.6601226419,2.6482032499,2.6484047305,2.6702686626,2.6485649831,2.6292695144,2.6677556337,2.7202010663,2.7102983366,2.7610226706,2.8251405624,2.785004317,2.8312007824,2.7978303473,2.7712926938,2.8416338478,2.8680589102,2.8334891051,2.8431252665,2.8815791729,2.9050364943,2.9292586402,2.9211720625,2.9628772256,2.944345851,2.9180840881,2.9781587398,2.9876586532,3.0001483763,3.0445900747,3.1234840519,3.1046683377,3.159194949,3.125180696,3.1105283648,3.1254308947,3.2051106179,3.216163845,3.1707687465,3.2687021119,3.2968702588,3.3558313451,3.3618210368,3.3829529354,3.3815414696,3.3893863324,3.4640583,3.5253347381,3.5493244804,3.6744573685,3.6758766404,3.6900486621,3.767608107,3.725917532,3.7091004678,3.787939036,3.7644187921,3.7223377833,3.7442070688,3.8263968556,3.8305973797,3.7226411347,3.8130101208,3.6612227024,3.6583337228,3.88124621,3.7748090159,3.7906069822,3.7243836383,3.8503573824,3.8281349316,3.8902159937,3.9076228058,3.6991930863,3.7011205187,3.6739916956,3.8176224067,3.8267632355,3.9720080231,3.9772150745,3.8795464314,4.0108206015,4.0262536264,4.0502942669,4.1141932838,4.1140857817,4.111269896,3.9704063172,3.9716964355,4.0042895994,4.123520873,4.0957465511,4.3312607913,4.2123360674,4.2782499666,4.4001348909,4.4751077731,4.5857451119,4.8444014889,5.0845225724,5.0604880425,5.1867623493,5.2882130843,5.2801877749,5.2683711085,5.4378757429,5.2599094651,5.2700102527,5.2851747959,5.3904588493,5.3703730922,5.4040916128,5.5497087973,5.7037489923,5.9711533747,5.8958315759,5.9716439384,5.998431374,6.2374965318,6.3531787683,6.5790448178,6.6772316494,6.6183871249,6.5777822299,6.9152585775,6.6254022138,6.8150189551,6.9227619886,7.0137036621,7.200139154,7.3966350602,7.3202336677,7.5082715316,8.0115362694,7.3648889933,7.5311228466,7.8957327341,7.8131895012,7.6863395507,8.2697887427,8.4122268764,7.6981621254,7.4573472317,7.5917587685,8.0464741868,8.241697598,8.5424655073,8.8401283857,8.9256481495,9.2844940925,9.0918509138,9.1095140017,9.6651293756,9.4788765656,9.7052851713,9.5605537351,9.7443796581
CEDS/UVA/GCP/PRIMAP,historical,World,Emissions|CH4,Mt CH4/yr,19.0197831178,18.9151088699,18.8897118119,19.1213772312,19.509061065,19.5004549333,19.4625365998,20.0235406641,19.9340053292,20.1414662139,20.4167971445,20.455990169,20.451687382,20.5451793368,20.2609172102,20.9191549981,20.8535919006,20.9991794557,21.6594521135,21.4963353503,21.6343975722,21.4289211013,21.3946157154,21.5952313932,22.2597077295,22.2009632906,22.1419421252,22.5687100598,22.8560809296,22.8206356944,23.2461666538,23.2496554839,23.3417581189,23.3799167873,23.2940423024,23.8021055373,23.8319949982,24.1765281797,24.8559289243,24.7170728366,24.9422085738,24.7784321673,24.8188929443,25.0315314092,25.7675377776,25.7733428149,25.7405840653,26.2300622584,26.5464401224,26.7064881694,27.0563430777,27.1248871815,27.3397843155,27.3204998542,27.4647499735,27.9507981978,28.1343724468,28.4586560272,29.1852411681,29.1286581269,29.4245324189,29.4057875582,29.4202984969,29.7784760298,30.5478518581,30.6443395409,30.7998562191,31.1983954101,31.6876083194,31.8454413501,32.3333946688,32.5213886326,32.7345105197,32.7557150861,33.0519786957,33.5253388168,33.7481029048,34.1550500104,34.9991285128,35.0164051294,35.4021553379,35.3741870493,35.562723492,35.9808311107,36.7610609653,36.8827897258,37.2472923514,37.6998067755,38.2421096153,38.511175556,38.8877619438,39.3816231677,39.6187288761,39.6532638222,40.0442649922,40.669676667,40.9751997452,41.6164716753,42.4494706296,42.6339646057,43.1423636533,43.1519137078,43.3441293341,43.8843596269,44.8090790641,44.9570538963,45.3214732335,46.0130069384,46.5405772884,46.9496261548,47.3761402272,48.2346866999,49.1305621181,49.7102225287,50.6603247262,51.9800750986,52.7469929283,53.9410217812,55.2876735642,55.8335972831,56.996592307,57.5740142206,58.1871054543,59.6201616531,60.8885003518,61.4471702958,62.6029481077,63.6452425862,64.7112038287,65.9027984126,66.6649843021,67.7067009479,68.5778752392,69.1859791013,70.4806051466,71.6054624134,72.5825438822,73.7774306331,75.1103555306,75.9296001941,77.0786231911,77.6822929241,78.5455808898,79.8150132886,81.3834562628,82.2311601434,83.0000542619,84.3925363532,85.3612716219,86.7054338656,87.6132884502,88.3911671107,89.2628246419,89.8907405675,91.3567494284,92.4013243221,93.2499831638,94.5608019449,95.712371934,96.4666946033,97.7718710278,98.4293811567,99.2661463234,100.6125583732,102.2840586511,103.0579197467,104.0889435207,105.4397414502,106.7459316005,108.0951070438,109.1336385331,109.8093479626,110.4858104015,112.2535641319,112.6335059659,113.670426919,114.5456302725,115.7474799835,116.7958666079,118.0199977158,119.67017881,119.9075078231,121.421987287,122.3437658966,123.953299851,124.8946043873,126.4647047544,127.1823370675,127.9053930362,129.5013567659,130.1349942624,132.2180939399,134.7060240813,136.6296868843,138.9310562239,141.0229639569,142.7064022453,144.7944964951,147.2720294514,150.2157148878,152.2010084463,155.2719351654,160.5733576048,165.6818323082,170.3710079189,174.7404470568,180.6711174608,186.0555677386,188.3855399497,192.6867573111,197.2611004758,205.1383413045,207.2122991826,216.1922655898,216.5561629558,222.6664157027,226.3106958021,232.3331464883,235.3354026662,239.1848516126,244.4183955463,249.2895330838,257.2102054266,260.2947249744,261.8082770538,263.0585486453,269.9482096581,274.0301524027,276.3333544629,281.600065612,283.3464702352,279.7894207163,287.6693153882,281.6176583553,285.0030451679,285.6752697156,290.808448754,295.0485146933,298.6854950838,302.164174394,305.2725546521,318.7311920515,299.4017954745,299.4425140657,310.2518367625,305.4095888956,307.2912075231,331.2889197565,315.3326211954,309.4083708526,310.1868098265,312.8963786998,322.2788312476,328.1242241955,338.9417722149,346.3955546236,356.4696895646,355.0225755364,360.4917104977,364.2003633816,370.8962527866,372.6576831783,380.8097666444,381.5943928176,387.8735392059
CEDS/UVA/GCP/PRIMAP,historical,World,Emissions|CO,Mt CO/yr,348.5273587774,343.9263672487,341.8090339017,343.6754562092,349.8156252006,348.1446679552,343.3231516758,355.9418922632,351.8397490494,351.5077627257,354.4182853082,354.70796792,349.2496972277,350.059334922,342.0446106563,352.9327257664,349.3806450006,349.6160989964,362.6536848271,355.0254184517,355.3605475565,347.8619882939,344.6134738327,345.7768090889,358.1035850352,355.0471728556,348.8985525123,357.5453610129,362.7554134631,355.9261715181,361.6140421607,360.0900538629,356.0465546223,354.2869242537,350.569496264,356.8051253517,354.2058772958,358.7933682521,371.3570923496,363.4416445788,364.8802163926,356.6583861664,354.2515376109,353.3723093367,365.7219140306,362.1921226893,354.4783029356,363.5482371991,367.6501027985,363.4860469039,365.8466368441,364.9170683865,362.9627075069,358.6507799751,359.5286959756,364.30370433,364.3432293357,367.2349328138,380.0352720034,372.8486855413,374.7180119051,369.2694863079,364.5806874719,365.9138874206,377.9855416791,375.5806647956,371.6298227687,376.4429441284,383.9142096018,378.3325838344,382.4197482793,382.8975341009,378.6708004401,374.3931813157,377.0407114155,380.3167497619,378.822265514,382.4773392117,395.9754324666,389.1746282041,392.1065328641,384.2012507245,382.3633980025,383.4537927943,394.1429023376,390.555139182,389.9786643892,394.7565037678,401.2961870126,396.9116368644,395.8809161864,402.3727418168,396.9951221368,389.7367808718,392.7074417141,397.8500559957,395.9082621736,402.9851574749,413.5582929452,408.9399341235,411.4628743195,402.2448152542,397.4985199916,400.3388041438,413.3991315095,408.1104538804,404.8549167302,414.6731918455,419.0140236088,416.2997484931,416.0639965861,417.2441372169,414.1628065609,408.1224194075,411.3310642865,420.4890049802,417.1011849314,424.2969752987,434.9302282598,426.4036167291,433.2287624498,425.1606513203,417.744273357,429.2802890411,435.804180008,426.8934954531,429.4805477314,434.0603459962,437.9599497694,440.8517590737,437.3657275387,440.9737248225,436.0786301155,428.2212034305,436.5183491795,438.141538538,437.7333268549,443.1077381377,452.5023079705,448.6908696327,453.8990323287,444.3827318012,439.8086590466,443.3506557922,456.696032509,453.55188505,444.0944277815,456.4122054737,456.6037673563,462.1035993919,459.5444668504,457.6168305059,455.0261768246,449.962530411,462.6217650299,467.4401288374,466.4356478968,480.3174563578,482.5826340091,480.6894687863,491.4713622185,482.3736483688,477.988921458,488.267603494,494.497882629,484.2476848847,482.9542660079,492.9600447525,496.2420730764,490.9794171167,498.8745998754,486.6136241874,484.8273418444,514.2343951444,499.0974143951,502.6957687587,499.0418203741,515.0910883834,515.8400889337,527.0535755088,535.0349028181,504.8981345044,510.1823315036,508.1160120584,528.0331660089,529.4409406292,550.0398548533,550.610941906,535.4268484556,554.537917123,550.4654056455,552.9500650768,560.1841861089,561.0185502959,569.4275578497,562.3881403028,555.2899629515,563.4037753735,586.5360800457,588.4410386835,619.9439709149,593.1994505844,606.9563399936,623.9750547982,628.9096635314,641.3267253315,673.8062290293,695.9496130567,661.2854858413,665.4367222123,668.5656629833,701.0053452576,678.8492233714,741.3196016175,689.1114600088,709.3122962703,710.9414664581,746.2098208747,740.4824182303,747.0297315351,781.0375522975,796.2029425301,868.4735707547,826.0293132269,824.621402216,816.9194858582,856.0634915298,868.4313096929,897.405148357,900.4664227016,890.5114951944,875.7816094417,967.4292982868,862.0214943305,889.7020107049,906.936819948,914.5218093193,952.06114919,950.415187429,930.846775462,940.5626313485,1129.9838832526,913.3754185979,941.881635326,1060.2827443334,955.0363061603,930.0218807198,1204.9923054068,1085.4305991967,940.7006779859,886.5647302341,881.6703955806,970.7244171944,944.7470786126,945.5469500687,950.5924444364,986.1510088892,945.8695944358,912.5104843072,917.7292309352,953.228630292,906.7673675143,949.6022183539,901.2387566412,964.0476181502
CEDS/UVA/GCP/PRIMAP,historical,World,Emissions|CO2,Mt CO2/yr,306.9702264049,312.4430617486,318.0202706588,323.6963143716,329.4804700997,335.3709633311,342.0164585734,348.1255317134,354.3469199013,360.6826894106,367.1312490527,374.6629757549,381.354689873,388.1694375987,395.1094823962,402.1771293705,410.6533605397,417.9832975931,425.4480097179,433.0499763873,440.7917226897,450.0209939033,458.0500820807,466.2268073163,474.5538857067,483.0340833169,493.089279672,501.8842184036,510.8408836377,519.9622506762,529.2550450335,540.5146818266,550.1485822544,559.9633387023,569.9548194631,580.1377107736,592.7986355178,603.3552317247,614.1021999594,625.0505014561,636.2000767052,649.8088914921,662.0189674883,673.8100360723,685.7482222132,697.9661661273,711.4967717684,725.3138965905,739.2238455766,753.7167439296,768.8829426974,782.2756362963,804.6596181245,813.823681186,831.1424084752,845.0038809476,861.5128148933,879.2076321958,892.1663403402,907.9515429873,926.2632139052,944.8086042706,962.8439812839,979.984112625,998.1742518019,1017.1793772405,1039.7986620271,1060.1787930759,1079.0517621225,1098.1981464648,1118.2403624391,1138.6719825177,1160.7320959085,1184.3814840461,1206.7856002836,1230.5190217541,1252.5806844028,1279.0613136342,1302.0131850572,1324.1090770593,1370.1850045446,1389.0446693206,1413.0983836768,1439.4801474099,1466.0730687054,1493.4718484569,1533.7087527355,1560.0987523089,1590.5956053752,1621.5606278849,1657.4624378953,1689.5715834473,1725.793075915,1758.0422955776,1796.6426456136,1841.4662124137,1873.876630901,1917.3436294404,1948.146516725,1987.1631557937,2029.7116038827,2001.5890007952,2214.5284124987,2215.4635275274,2244.9696277691,2236.480763886,2275.331593641,2297.4424136331,2318.7336158186,2364.4381004113,2410.1484691695,2468.1252038236,2252.9827641245,2274.2391068795,2302.0290593218,2327.6075614799,2342.0387685516,2365.2479907832,2370.9877781108,2393.1121641481,2401.4811154614,2506.7171695872,2875.0670848569,2950.9538949475,2944.2783971552,3017.9667920921,3056.0698742619,3094.6961136108,3123.4375021135,3194.6303206253,3313.3829160436,3473.3431606357,3339.5110650437,3416.5417571091,3435.54095433,3464.025901411,3482.1805433493,3528.344322138,3629.868039785,3629.4328676029,3712.2633250237,3755.5639082876,3817.9038226678,3802.1690653453,3908.8864811216,4003.9833828579,4056.9656808785,4132.9803249624,4220.2723663661,4367.5558790737,4465.9641179824,4768.8812106191,4835.6903738554,5115.6614493466,5244.7468459335,5479.764122583,5710.021760078,6046.0175964452,5993.6088726572,6115.2905919359,6271.0346707237,6113.8293656473,6122.5790819309,6265.7724102415,5938.9529886523,5864.556461843,6101.4533804651,6227.2396888863,6205.4884498486,5833.870141312,6290.309927049,6065.1540410575,6219.5396176746,6673.1157794787,6735.3357351682,6795.8852884249,6766.3334800284,7280.512886864,7308.5043626468,7704.453865239,7679.5337879627,7335.4959832442,6651.9207809728,6798.4784646134,7038.3669640309,7216.3251373177,7612.653058591,7825.8633171556,7580.799500986,7836.3954310797,8156.903938474,8184.2248991932,8268.3241156624,8410.1632032472,8377.7746419407,7621.0906040111,8344.5234631937,9027.4741242474,9393.9389845333,9334.3091550778,10044.6693531383,11290.6909884737,11518.764008649,11706.2560853733,12085.3771345145,12923.0637875045,13695.2198254979,14153.0721201128,14642.0017347433,14941.1978626386,15353.9067798573,15695.7764285177,16083.6844897203,16722.3176268098,17266.2802841865,17924.4813672048,18518.2274292919,19135.1207248089,19720.5415137996,20540.2351740493,21456.9568195246,21678.1281329683,22109.1855090732,23064.1621838387,22861.3744953533,22836.1966907483,23873.3779679006,24612.3510528401,25215.4389976657,25589.0109236028,25266.6641388949,24889.4671791617,24681.4932001004,25343.6270696374,25945.1223851737,26305.7362844654,26803.4016406762,27328.503126945,28027.3620086804,28374.7275816861,27966.7191412634,28681.589129655,28688.8403215459,28363.2622812698,28376.682198883,28815.2523605705,29248.0465724036,32092.8097515802,29798.1968154772,29186.4335301228,29661.8801452407,29018.3435450975,29933.3952938382,30509.1913672266,32433.4919122227,33416.6298581285,34631.8656302589,35352.2328038401,34451.2104672039,34225.3911491984,36133.8360588636,37266.0292598026,37953.9118732623,38762.7110291811,39630.9480539483
CEDS/UVA/GCP/PRIMAP,historical,World,Emissions|CO2|AFOLU,Mt CO2/yr,297.4646065137,302.9370985195,308.5102686164,314.1859689913,319.966085906,325.8525403241,331.8472885494,337.952322876,344.1696722506,350.5014029466,356.9496192508,363.5164641629,370.2041201077,377.0148096601,383.9507962842,391.0143850853,398.2079235758,405.5338024558,412.9944564073,420.5923649034,428.3300530324,436.2100923371,444.2351016689,452.4077480589,460.7307476037,469.2068663683,477.8389213054,486.6297811913,495.5823675799,504.6996557728,513.984675809,523.4405134713,533.0703113119,542.8772696972,552.8646478709,563.0357650375,573.3940014652,583.9427996095,594.6856652571,605.6261686912,616.7679458777,628.1146996741,639.6702010595,651.4382903884,663.4228786666,675.6279488513,688.0575571745,700.7158344912,713.6069876524,726.7353009027,740.1051373048,753.7209401891,767.5872346304,781.7086289519,796.0898162566,810.7355759872,825.6507755142,840.840371754,856.3094128158,872.0630396793,888.1064879036,904.4450893672,921.0842740394,938.0295717857,955.2866142048,972.8611365008,990.7589793893,1008.9860910377,1027.5485290429,1046.452462444,1065.7041737729,1085.3100611417,1105.2766403694,1125.6105471474,1146.3185392447,1167.4074987536,1188.8844343773,1210.7564837589,1233.0309158534,1255.715133344,1278.8166751015,1302.3432186906,1326.3025829209,1350.7027304455,1375.5517704076,1400.8579611351,1426.6297128853,1452.8755906403,1479.6043169528,1506.8247748458,1534.546010764,1562.7772375806,1591.5278376595,1620.8073659726,1650.6255532762,1680.9923093441,1711.9177262618,1743.4120817797,1775.4858427294,1808.1496685022,1841.4144145912,1812.641690671,2017.9587916161,2010.4291493467,2003.4985403855,1992.5730395443,2014.4387131471,2033.9909046505,2051.125845522,2079.1532122231,2095.7177609183,2136.7215791013,1916.3462399993,1916.9975349629,1918.2694132982,1921.0873774548,1921.5856664769,1916.0526880554,1910.6987247401,1904.6725400456,1900.6451766971,1974.4594193146,2287.4858989216,2327.6481357022,2354.2562159305,2383.0682431083,2411.3536704925,2435.7357823847,2460.9899561743,2486.7493014561,2509.6232482042,2648.0249133765,2471.2241913949,2497.1516877577,2508.9860675137,2531.6332240673,2535.5583241824,2535.3771228248,2534.1103978904,2532.3127084008,2520.2703564858,2507.988843585,2561.1962857713,2564.0611675016,2622.2095937322,2641.8645870642,2651.0099168247,2659.9419388649,2669.0968217193,2669.7549131969,2677.1431790388,2920.2203850969,2932.5780838062,3039.9189118448,3137.1327450375,3236.0374097143,3349.105649668,3382.2730375066,3416.650809137,3442.6153270611,3465.0714203178,3251.8431088802,3117.8570101515,3006.1229494346,2965.2864483756,2922.0366513725,2930.4951732114,2941.6180446644,2953.6750827744,2972.4491328714,2981.0946869516,3156.1851512589,3127.1256184121,3156.8633540733,3179.5056788065,3191.1726904753,3207.4464575533,3352.2913273089,3364.9214441437,3464.8676405206,3747.9989079659,3785.850465106,3426.202541426,3414.535977749,3371.399627249,3366.469335093,3397.195985879,3314.552106048,3324.831062315,3319.548710973,3274.049486048,3210.353251141,3288.160874256,3269.1435744297,3291.841555588,3293.685577631,3601.956518944,3714.411991155,3744.290790638,3782.548133407,3830.938177397,4631.084947408,4732.664116852,4722.234813161,4920.19063966,5085.594359745,5299.828735025,5414.199535845,5601.462885155,5400.1783,5355.6598333333,5610.847,5572.6139333333,5596.3765,5563.5569,5677.7310333333,5686.3605333333,5847.963,5668.8731,5656.8383666667,5613.6718,5150.5780333333,4862.4898666667,4831.1534333333,4729.1475,4775.5246,4837.8216333333,4954.6904,4761.2220333333,4589.0507666667,4559.0688,4590.8679666667,4610.4065333333,5251.2401333333,5354.58,5495.7305333333,5607.019,5554.1621666667,5551.9834333333,5614.4077,5295.4799333333,5998.1859666667,6167.4723,5667.8996,5510.2890333333,5445.6622,5387.4469,8000.6368619048,5647.8105619048,4776.3509619048,4402.2387619048,3524.4721285714,3923.3486285714,3301.8196619048,3804.4763952381,3758.4655952381,4003.9309619048,3540.6318619048,2449.0886619048,2766.1559619048,3243.4382619048,3348.0379952381,3557.0379952381,3366.3713285714,4015.3713285714
CEDS/UVA/GCP/PRIMAP,historical,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,9.5056198912,9.5059632291,9.5100020425,9.5103453804,9.5143841937,9.5184230071,10.169170024,10.1732088373,10.1772476507,10.181286464,10.1816298019,11.146511592,11.1505697653,11.1546279386,11.158686112,11.1627442853,12.445436964,12.4494951373,12.4535533106,12.4576114839,12.4616696572,13.8109015663,13.8149804119,13.8190592575,13.823138103,13.8272169486,15.2503583666,15.2544372122,15.2585160578,15.2625949034,15.2703692245,17.0741683553,17.0782709424,17.086069005,17.0901715922,17.1019457361,19.4046340526,19.4124321152,19.4165347023,19.4243327649,19.4321308275,21.694191818,22.3487664288,22.3717456839,22.3253435465,22.338217276,23.4392145939,24.5980620993,25.6168579243,26.981443027,28.7778053925,28.5546961071,37.0723834941,32.1150522341,35.0525922186,34.2683049605,35.8620393791,38.3672604417,35.8569275244,35.888503308,38.1567260016,40.3635149034,41.7597072445,41.9545408393,42.8876375972,44.3182407397,49.0396826379,51.1927020382,51.5032330797,51.7456840208,52.5361886662,53.3619213759,55.4554555391,58.7709368987,60.4670610389,63.1115230005,63.6962500255,68.3048298753,68.9822692038,68.3939437153,91.368329443,86.70145063,86.7958007559,88.7774169644,90.5212982978,92.6138873218,107.0790398502,107.2231616686,110.9912884224,114.7358530391,122.9164271314,126.7943458667,134.2652382555,137.2349296049,146.0170923374,160.4739030695,161.9589046392,173.9315476607,172.6606739956,179.0134872915,188.2971892915,188.9473101242,196.5696208827,205.0343781807,241.4710873837,243.9077243417,260.8928804939,263.4515089826,267.6077702965,285.2848881882,314.4307082512,331.4036247223,336.6365241252,357.2415719166,383.7596460236,406.5201840251,420.4531020747,449.1953027278,460.2890533707,488.4396241025,500.8359387643,532.2577502726,587.5811859353,623.3057592453,590.0221812246,634.8985489837,644.7162037694,658.9603312261,662.4475459392,707.8810191692,803.7596678394,825.3182472592,868.2868736488,919.3900693514,926.5548868163,932.3926773436,946.6222191668,992.9671993132,1095.7576418946,1097.1201592021,1191.9929685379,1247.5750647026,1256.7075368965,1238.1078978437,1286.6768873894,1362.1187957937,1405.9557640538,1473.0383860975,1551.1755446468,1697.8009658768,1788.8209389436,1848.6608255222,1903.1122900492,2075.7425375018,2107.614100896,2243.7267128687,2360.91611041,2663.7445589386,2576.9580635202,2672.6752648748,2805.9632504059,2861.9862567671,3004.7220717794,3259.6494608069,2973.6665402767,2942.5198104705,3170.9582072537,3285.6216442219,3251.8133670742,2861.4210084406,3309.2152400974,2908.9688897986,3092.4139992625,3516.2524254054,3555.8300563617,3604.7125979496,3558.8870224751,3928.2215595551,3943.5829185031,4239.5862247184,3931.5348799968,3549.6455181382,3225.7182395468,3383.9424868644,3666.9673367819,3849.8558022247,4215.457072712,4511.3112111076,4255.968438671,4516.8467201067,4882.854452426,4973.8716480522,4980.1632414064,5141.0196288175,5085.9330863527,4327.4050263801,4742.5669442497,5313.0621330924,5649.6481938953,5551.7610216708,6213.7311757413,6659.6060410657,6786.099891797,6984.0212722123,7165.1864948545,7837.4694277595,8395.3910904729,8738.8725842678,9040.5388495883,9541.0195626386,9998.246946524,10084.9294285177,10511.070556387,11125.9411268098,11702.7233841865,12246.7503338715,12831.8668959586,13287.1577248089,14051.6684137996,14883.3968073827,15843.2850195246,16527.5500996349,17246.6956424065,18233.0087505053,18132.2269953533,18060.6720907483,19035.5563345673,19657.6606528401,20454.2169643324,20999.9601569362,20707.5953388949,20298.599212495,20071.0866667671,20092.3869363041,20590.5423851737,20810.0057511321,21196.3826406762,21774.3409602783,22475.3785753471,22760.3198816861,22671.2392079301,22683.4031629883,22521.3680215459,22695.3626812698,22866.3931655496,23369.5901605705,23860.5996724036,24092.1728896754,24150.3862535724,24410.082568218,25259.641383336,25493.8714165261,26010.0466652667,27207.3717053219,28629.0155169846,29658.1642628904,30627.9346683542,31811.6009419353,32002.1218052992,31459.2351872936,32890.3977969589,33917.9912645645,34396.8738780242,35396.3397006097,35615.5767253769
CEDS/UVA/GCP/PRIMAP,historical,World,Emissions|HFC-125,kt HFC125/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.246032E-005,8.8038453E-005,0.00009368,2.4685116E-005,1.3254363E-005,1.3479254E-005,1.3772853E-005,1.3967525E-005,1.4151174E-005,1.4358855E-005,0.00000214,-6.2543157E-005,-2.0391387E-006,7.9351775E-005,1.7112574E-005,-8.228379E-005,-2.7098867E-005,8.6590518E-005,0.0002160665,0.0002161299,5.8214754E-005,0.021115007,0.31476996,0.96053501,1.727734,2.4767485,3.0949997,3.5515518,3.8771223,4.0579149,4.6266327,6.9049469,8.6848445,10.640667,11.075295,12.214474,15.640539,15.758879,16.143675,19.891066,26.595246,30.815622,33.926872,35.069515,43.330418,45.81505,38.8888,57.1243
