model,scenario,region,variable,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100
REMIND 2.1,LeastTotalCost_CEA_brkSR15_SSP2_P50,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,3773.0367,,,,,4037.5133,,,,,3990.6167,,,,,3853.41,1096.5533,143.0733,-198.99,-151.47,-79.1267,-72.8567,-72.8933,-63.03,-99.22,-197.5967,-278.41,-266.3467
REMIND 2.1,LeastTotalCost_LTC_brkLR15_SSP2_P50,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4542,,,,,33284.1616,,,,,34823.9137,,,,,35198.894,29914.5524,25183.0221,20132.4177,16352.4395,13511.4173,10398.6708,7496.4515,5086.4434,1743.0224,-396.9105,-1902.6745,-4025.3938
REMIND 2.1,LeastTotalCost_LTC_brkLR15_SSP2_P50,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,3773.0367,,,,,4037.5133,,,,,3990.6167,,,,,3853.41,1096.5533,143.0733,-198.99,-151.47,-79.1267,-72.8567,-72.8933,-63.03,-99.22,-197.5967,-278.41,-266.3467
REMIND 2.1,LeastTotalCost_LTC_brkSR15_SSP2_P50,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4542,,,,,33284.1616,,,,,34823.9137,,,,,35198.894,32845.7826,30423.6822,25438.2822,20721.0924,17065.7212,13937.0463,10718.9294,7944.9613,3401.8074,262.8201,69.1864,-109.8434
REMIND 2.1,LeastTotalCost_LTC_brkSR15_SSP5_P50,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,3773.0367,,,,,4037.5133,,,,,3990.6167,,,,,3853.41,643.4633,319.77,353.5767,604.5233,788.6267,718.96,418.6967,75.4967,-191.1433,-399.8133,-557.9933,-632.5
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4542,,,,,33272.8779,,,,,34826.561,,,,,35198.5034,35668.3912,36192.681,34541.6651,31032.8805,28209.5126,25396.0151,22771.4523,20649.2791,16287.9096,13397.8483,11048.0377,9538.0008
REMIND 2.1,LeastTotalCost_NDC_brkLR15_SSP2_P50,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,3773.0367,,,,,4037.5133,,,,,3990.6167,,,,,3853.41,5670.94,5560.5733,4727.58,3762.8433,3244.7067,3335.7867,3874.6033,4315.74,3943.83,2697.1633,1380.5,641.41
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4542,,,,,33302.9347,,,,,34846.663,,,,,35182.481,35631.2786,36313.7925,34912.7677,31429.9941,28784.908,26167.4578,23742.6302,21705.7163,17306.6694,14192.5057,11292.9352,9264.2543
REMIND 2.1,LeastTotalCost_NDC_brkSR15_SSP2_P50,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,3773.0367,,,,,4037.5133,,,,,3990.6167,,,,,3853.41,5670.94,5560.5733,4727.58,3762.8433,3244.7067,3335.7867,3874.6033,4315.74,3943.83,2697.1633,1380.5,641.41
REMIND 2.1,LeastTotalCost_NPi_brkLR15_SSP2_P50,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4542,,,,,33272.8779,,,,,34826.561,,,,,35198.5034,36865.2164,39347.7729,41057.6252,41484.2479,42259.3881,42948.65,43732.7842,44707.4902,46124.7049,45796.1498,42320.9031,37446.8496
REMIND 2.1,LeastTotalCost_NPi_brkLR15_SSP2_P50,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,3773.0367,,,,,4037.5133,,,,,3990.6167,,,,,3853.41,5670.94,5560.5733,4727.58,3762.8433,3244.7067,3335.7867,3874.6033,4315.74,3943.83,2697.1633,1380.5,641.41
REMIND 2.1,LeastTotalCost_NPi_brkSR15_SSP2_P50,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4542,,,,,33302.9347,,,,,34846.663,,,,,35182.481,36850.5641,39433.5069,41470.8352,42185.5719,43261.1491,44228.2256,45123.4527,46117.6733,47556.3826,47008.5128,42989.9075,37563.1712
REMIND 2.1,LeastTotalCost_NPi_brkSR15_SSP2_P50,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,3773.0367,,,,,4037.5133,,,,,3990.6167,,,,,3853.41,5670.94,5560.5733,4727.58,3762.8433,3244.7067,3335.7867,3874.6033,4315.74,3943.83,2697.1633,1380.5,641.41
REMIND 2.1,R2p1_SSP1-Base,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32779.9033,,,,,34483.9942,,,,,35814.7801,37519.649,40431.4894,42318.0326,41466.2486,39210.0684,35406.382,31574.1535,29152.4279,24372.2671,20252.3417,16554.9423,13657.6208
REMIND 2.1,R2p1_SSP1-Base,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4124.8167,,,,,4622.2,,,,,4591.51,,,,,4297.6633,3053.6,2725.6167,2474.7433,2095.39,1477.74,914.32,576.73,256.3367,-215.0133,-747.45,-1144.9167,-1272.1133
REMIND 2.1,R2p1_SSP1-NDC,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32772.067,,,,,34408.1507,,,,,34924.6498,33895.2586,33319.5438,31385.1546,27344.0701,23490.7681,20296.4914,17796.7609,15585.2992,11347.8966,7956.6075,5604.9557,3866.3619
REMIND 2.1,R2p1_SSP1-NDC,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,3789.83,3184.5367,2520.3933,1815.2567,1043.46,455.6933,176.33,-31.2033,-370.7733,-785.62,-1100.55,-1195.0033
REMIND 2.1,R2p1_SSP1-NPi,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32772.067,,,,,34408.1507,,,,,34924.6498,35140.7568,36171.6275,36896.2428,35921.8155,33738.0193,31188.5484,28507.1981,25832.4341,21498.1721,17737.4561,14391.4622,11578.1596
REMIND 2.1,R2p1_SSP1-NPi,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,3789.83,3184.5367,2520.3933,1815.2567,1043.46,455.6933,176.33,-31.2033,-370.7733,-785.62,-1100.55,-1195.0033
REMIND 2.1,R2p1_SSP1-PkBudg1100,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32772.067,,,,,34408.1507,,,,,34924.6498,30705.6718,27299.4195,21781.9883,15756.8333,11575.8291,7983.1497,5417.7373,3112.9402,-507.9439,-2367.5025,-3282.9551,-3800.9497
REMIND 2.1,R2p1_SSP1-PkBudg1100,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,1579.9667,802.7433,383.1667,219.78,157.2267,132.44,53.8633,-172.2233,-558.47,-1033.7067,-1461.46,-1706.6867
REMIND 2.1,R2p1_SSP1-PkBudg1300,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32772.067,,,,,34408.1507,,,,,34924.6498,32501.4726,30549.907,26567.4134,20207.4185,15366.2437,11991.1103,9678.7652,7462.8225,3681.0254,935.8468,-744.5519,-1935.1674
REMIND 2.1,R2p1_SSP1-PkBudg1300,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,1579.9667,802.7433,383.1667,219.78,157.2267,132.44,53.8633,-172.2233,-558.47,-1033.7067,-1461.46,-1706.6867
REMIND 2.1,R2p1_SSP1-PkBudg900,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32772.067,,,,,34408.1507,,,,,34924.6498,28225.7617,22478.9455,16209.9731,10550.939,5984.5517,1938.6028,-547.3984,-2262.5163,-4065.033,-4633.1651,-5080.6673,-5661.9134
REMIND 2.1,R2p1_SSP1-PkBudg900,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,1390.6567,482.9,52.8733,13.7867,100.54,112.2367,-102.3733,-560.5967,-1133.9167,-1671.0467,-2070.75,-2287.7067
REMIND 2.1,R2p1_SSP2-Base,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32772.067,,,,,34633.5169,,,,,36304.7194,39056.931,42763.9675,45432.9797,46785.4037,48447.6707,50243.1787,51809.5896,52921.7134,53635.1353,53065.0868,50718.5607,48063.0133
REMIND 2.1,R2p1_SSP2-Base,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4489.5033,,,,,4377.0833,3605.2867,3732.19,3864.0067,3872.66,3863.8967,4000.6633,4290.5867,4425.9967,3921.3533,2713.4433,1389.52,528.7333
REMIND 2.1,R2p1_SSP2-NDC,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32772.067,,,,,34408.1507,,,,,34924.6498,35124.9167,35015.1376,32823.1148,28991.9947,26332.0341,23927.1524,21810.8826,20359.7688,17521.3486,15767.9804,14017.2716,12491.4906
REMIND 2.1,R2p1_SSP2-NDC,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,4905.5967,4924.9567,4403.2267,3727.0567,3342.0933,3340.6267,3665.7133,4067.6167,3893.56,2774.53,1340.6067,459.1767
REMIND 2.1,R2p1_SSP2-NPi,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32772.067,,,,,34408.1507,,,,,34924.6498,36606.545,38987.2598,40570.0014,41073.4941,41737.9099,42458.816,43190.6391,43980.0008,46062.1819,48043.2369,47426.049,45101.4933
REMIND 2.1,R2p1_SSP2-NPi,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,4905.5967,4924.9567,4403.2267,3727.0567,3342.0933,3340.6267,3665.7133,4067.6167,3893.56,2774.53,1340.6067,459.1767
REMIND 2.1,R2p1_SSP2-PkBudg1100,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32772.067,,,,,34408.1507,,,,,34924.6498,32391.6434,29018.7768,22961.4942,16450.5516,11728.7818,7398.1294,4426.3495,2279.957,-501.5222,-1423.86,-1835.4088,-2897.6767
REMIND 2.1,R2p1_SSP2-PkBudg1100,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,997.2967,93.6467,-248.71,-217.8733,-131.6333,-95.2233,-91.3,-111.0633,-178.3467,-275.1467,-319.55,-262.4967
REMIND 2.1,R2p1_SSP2-PkBudg1300,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32772.067,,,,,34408.1507,,,,,34924.6498,33730.4976,31592.6968,26467.734,20394.5027,15464.9995,11616.606,8599.4999,6192.4105,3179.5663,1790.0373,975.1369,11.0019
REMIND 2.1,R2p1_SSP2-PkBudg1300,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,997.2967,93.6467,-248.71,-217.8733,-131.6333,-95.2233,-91.3,-111.0633,-178.3467,-275.1467,-319.55,-262.4967
REMIND 2.1,R2p1_SSP2-PkBudg900,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32772.067,,,,,34408.1507,,,,,34924.6498,29880.5236,23833.5964,16738.5727,10162.292,5286.4758,1153.3717,-980.6386,-2074.2381,-3185.552,-3576.4328,-4168.3766,-5226.8056
REMIND 2.1,R2p1_SSP2-PkBudg900,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,936.65,-20.0933,-348.4433,-159.17,150.1133,253.99,73.0767,-222.0533,-438.2767,-515.6433,-484.1467,-396
REMIND 2.1,R2p1_SSP5-Base,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32751.0784,,,,,34732.5773,,,,,37143.5773,42418.6337,51399.1872,60479.0642,67390.7638,74539.3039,82624.6938,90878.8271,98281.0247,109126.9459,111479.5319,104171.0053,94353.1225
REMIND 2.1,R2p1_SSP5-Base,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4112.3133,,,,,4619.34,,,,,4614.83,,,,,4343.2767,3670.0767,3882.45,3965.2067,3547.94,2630.1367,1646.26,943.6533,512.0133,203.06,-61.4167,-272.8367,-386.65
REMIND 2.1,R2p1_SSP5-NDC,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32772.067,,,,,34408.1507,,,,,34924.6498,36216.9118,41150.0991,45421.297,46523.9172,47271.9118,48079.0016,48678.6438,48409.6141,44753.6432,39257.9827,33535.6378,28959.9704
REMIND 2.1,R2p1_SSP5-NDC,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,4682.48,4762.6333,4301.55,3353.24,2217.4167,1261.5533,674.4467,374.77,164.67,-86.2033,-338.2133,-466.4733
REMIND 2.1,R2p1_SSP5-NPi,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32772.067,,,,,34408.1507,,,,,34924.6498,38239.937,45533.5792,53654.4465,60306.1705,67304.9422,74213.5772,80193.6211,85916.7115,95761.4209,100182.9865,96528.3192,88750.4592
REMIND 2.1,R2p1_SSP5-NPi,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,4682.48,4762.6333,4301.55,3353.24,2217.4167,1261.5533,674.4467,374.77,164.67,-86.2033,-338.2133,-466.4733
REMIND 2.1,R2p1_SSP5-PkBudg1100,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32772.067,,,,,34408.1507,,,,,34924.6498,31888.3544,29969.5401,24968.5745,17531.0785,11060.932,5054.1857,2151.3525,574.6559,167.04,276.0455,-90.5202,-1161.7928
REMIND 2.1,R2p1_SSP5-PkBudg1100,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,1584.0367,766.15,455.4,549.34,669.7533,560.5233,241.12,-101.9333,-384.2667,-662.0533,-939.7667,-1130.9467
REMIND 2.1,R2p1_SSP5-PkBudg1300,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32772.067,,,,,34408.1507,,,,,34924.6498,33416.2678,33568.7878,29484.6846,22655.4016,16192.065,10326.415,6611.1387,4238.3575,2028.1849,1319.3632,727.8981,-443.0709
REMIND 2.1,R2p1_SSP5-PkBudg1300,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,1584.0367,766.15,455.4,549.34,669.7533,560.5233,241.12,-101.9333,-384.2667,-662.0533,-939.7667,-1130.9467
REMIND 2.1,R2p1_SSP5-PkBudg900,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,29686.1817,,,,,32772.067,,,,,34408.1507,,,,,34924.6498,29478.5718,24990.7556,18471.3445,10254.3068,4143.6853,-445.1027,-2068.9512,-2453.6047,-2749.5114,-2655.8133,-2989.7469,-4169.5015
REMIND 2.1,R2p1_SSP5-PkBudg900,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,1306.25,530.7133,352.9167,471.57,442.2367,217.03,-62.6267,-348.7,-655.8567,-972.18,-1256.75,-1460.5067
REMIND 2.1,TechCost-SSP2-B1100-bioH,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4542,,,,,33276.524,,,,,34723.3668,,,,,35035.4943,32611.2746,29207.8827,23347.8799,16799.6019,11793.6363,7112.4956,3977.2664,1732.2487,-757.1429,-1382.25,-1746.0757,-3019.4853
REMIND 2.1,TechCost-SSP2-B1100-bioH,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,997.2967,93.6467,-248.71,-217.8733,-131.6333,-95.2233,-91.3,-111.0633,-178.3467,-275.1467,-319.55,-262.4967
REMIND 2.1,TechCost-SSP2-B1100-ccsH,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4542,,,,,33276.524,,,,,34811.4057,,,,,35251.0158,32928.6089,29794.3797,23664.5515,16827.6053,11494.1766,6628.0808,3452.7664,1366.8618,-808.6777,-1273.6688,-1398.2028,-2567.8345
REMIND 2.1,TechCost-SSP2-B1100-ccsH,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,997.2967,93.6467,-248.71,-217.8733,-131.6333,-95.2233,-91.3,-111.0633,-178.3467,-275.1467,-319.55,-262.4967
REMIND 2.1,TechCost-SSP2-B1100-coalH,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4542,,,,,33276.524,,,,,34961.306,,,,,35607.1819,32992.2411,29567.6568,23348.1954,16526.7316,11387.6512,6676.0835,3675.0091,1578.021,-731.8072,-1309.0768,-1802.9245,-3227.9252
REMIND 2.1,TechCost-SSP2-B1100-coalH,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,997.2967,93.6467,-248.71,-217.8733,-131.6333,-95.2233,-91.3,-111.0633,-178.3467,-275.1467,-319.55,-262.4967
REMIND 2.1,TechCost-SSP2-B1100-elh2H,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4542,,,,,33276.524,,,,,34827.6839,,,,,35323.9616,32739.5373,28953.2508,22384.6552,15659.5054,11117.8001,7097.2131,4336.3669,2386.4868,185.651,-481.9725,-892.1109,-2313.6805
REMIND 2.1,TechCost-SSP2-B1100-elh2H,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,997.2967,93.6467,-248.71,-217.8733,-131.6333,-95.2233,-91.3,-111.0633,-178.3467,-275.1467,-319.55,-262.4967
REMIND 2.1,TechCost-SSP2-B1100-gasH,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4542,,,,,33276.524,,,,,34809.788,,,,,35210.6157,32650.4202,29398.9184,23282.8818,16705.3897,11618.3663,6870.3376,3818.3083,1710.6586,-588.3054,-1165.6032,-1643.6277,-3073.7741
REMIND 2.1,TechCost-SSP2-B1100-gasH,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,997.2967,93.6467,-248.71,-217.8733,-131.6333,-95.2233,-91.3,-111.0633,-178.3467,-275.1467,-319.55,-262.4967
REMIND 2.1,TechCost-SSP2-B1100-nucH,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4542,,,,,33276.524,,,,,34820.5323,,,,,35257.9141,32661.1498,29200.1279,23191.4221,16581.0658,11614.3949,6965.7577,3967.9914,1855.8984,-565.1991,-1223.706,-1595.5361,-2849.3695
REMIND 2.1,TechCost-SSP2-B1100-nucH,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,997.2967,93.6467,-248.71,-217.8733,-131.6333,-95.2233,-91.3,-111.0633,-178.3467,-275.1467,-319.55,-262.4967
REMIND 2.1,TechCost-SSP2-B1100-oilH,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4542,,,,,33276.524,,,,,35008.2347,,,,,35620.5223,32660.2241,28913.4336,22967.5335,16608.3077,11518.0794,6819.0055,3807.2795,1768.1293,-483.1682,-1164.8736,-1750.2525,-3186.922
REMIND 2.1,TechCost-SSP2-B1100-oilH,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,997.2967,93.6467,-248.71,-217.8733,-131.6333,-95.2233,-91.3,-111.0633,-178.3467,-275.1467,-319.55,-262.4967
REMIND 2.1,TechCost-SSP2-B1100-spvH,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4542,,,,,33276.524,,,,,34800.7981,,,,,35200.8872,32456.7864,28998.4927,23069.3169,16621.2495,11750.8853,7107.7433,4047.5266,1882.6749,-581.2497,-1214.6897,-1688.2513,-3038.0032
REMIND 2.1,TechCost-SSP2-B1100-spvH,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,997.2967,93.6467,-248.71,-217.8733,-131.6333,-95.2233,-91.3,-111.0633,-178.3467,-275.1467,-319.55,-262.4967
REMIND 2.1,TechCost-SSP2-B1100-windH,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4542,,,,,33276.524,,,,,34820.215,,,,,35191.2182,32529.2752,28783.5704,22735.3619,16384.4212,11783.0613,7226.0867,4188.8319,2061.7367,-344.6182,-991.0775,-1475.9224,-2746.319
REMIND 2.1,TechCost-SSP2-B1100-windH,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4015.88,,,,,4436.7767,,,,,4501.4933,,,,,4377.8167,997.2967,93.6467,-248.71,-217.8733,-131.6333,-95.2233,-91.3,-111.0633,-178.3467,-275.1467,-319.55,-262.4967
REMIND-Buildings 2.0,BEG-Base,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4541,,,,,33730.9978,,,,,35427.5432,,,,,37226.9391,40358.3059,44780.4735,48445.1902,50401.8013,52560.7932,55146.9652,57993.4693,60422.3096,62937.6565,62358.0496,58137.0809,53194.693
REMIND-Buildings 2.0,BEG-Base,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4630.7433,,,,,4755.9233,,,,,5229.8033,,,,,5192.9167,4409.6433,3904.12,4071.21,4157.9267,3770.1033,3199.35,2696.9433,3133.5333,3517.7633,2155.01,687.0233,178.42
REMIND-Buildings 2.0,BEG-Budg600,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4541,,,,,33730.9978,,,,,35427.5432,,,,,37226.9391,33276.212,27195.1777,19549.843,13855.7881,9826.3247,6073.3524,3432.6828,1334.2962,-2111.2655,-4379.9427,-5670.6009,-6973.8398
REMIND-Buildings 2.0,BEG-Budg600,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4630.7433,,,,,4755.9233,,,,,5229.8033,,,,,5192.9167,3909.6292,2083.3922,520.7377,-1824.1202,-3566.1863,-3611.5136,-4451.4563,-4995.6495,-5067.1082,-3602.1823,-2638.9952,-1916.7659
REMIND-Buildings 2.0,BEG-Budg600-EG,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4541,,,,,33730.9978,,,,,35427.5432,,,,,37226.9391,32234.7144,26244.1069,19049.2439,13684.4005,9787.1631,6086.0624,3479.3814,1426.2211,-1968.9761,-4216.3594,-5544.9569,-6950.3304
REMIND-Buildings 2.0,BEG-Budg600-EG,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4630.7433,,,,,4755.9233,,,,,5229.8033,,,,,5192.9167,3909.6292,2083.3922,679.1845,-1683.9151,-3535.3939,-3555.6834,-4373.6599,-4925.3075,-5027.9033,-3589.2233,-2623.8227,-1895.7688
REMIND-Buildings 2.0,BEG-EG,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30505.4541,,,,,33730.9978,,,,,35427.5432,,,,,37226.9391,39721.3217,43091.1979,46318.2569,48046.7636,50011.0141,52548.2714,55268.9375,57833.594,61245.238,62323.046,59095.848,54238.9051
REMIND-Buildings 2.0,BEG-EG,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,4630.7433,,,,,4755.9233,,,,,5229.8033,,,,,5192.9167,4409.6433,3904.12,4071.21,4157.9267,3770.1033,3199.35,2696.9433,3133.5333,3517.7633,2155.01,687.0233,178.42
REMIND-H13 2.1,START_BAU,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30863.7322,,,,,33733.7079,,,,,35468.2918,,,,,37134.1068,39961.1051,43955.6841,47007.9015,48875.1778,51287.6427,53873.5087,56365.7377,58417.2106,60146.2433,59431.2514,55001.0806,50001.4854
REMIND-H13 2.1,START_BAU,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,,,,3531.6659,,,,,3687.425,,,,,4121.7445,,,,,4061.7259,3762.2541,3430.8552,3931.8789,4075.8234,3770.0956,3199.3364,2696.9904,3133.5808,3517.8095,2155.0244,687.0676,178.3893
REMIND-H13 2.1,START_Current_Policies,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,,,,30863.7322,,,,,33733.7079,,,,,35326.7365,,,,,36020.6307,37897.2628,40564.738,42496.1783,43404.4007,44810.264,46399.712,48132.5531,49947.1778,52906.6072,54405.8469,51936.831,47324.1707
