sc,model,scenario,MPscen,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2025,y2030,y2035,y2040,y2045,y2050,y2055,y2060,y2070,y2080,y2090,y2100
626,REMIND 2.1,LeastTotalCost_Base_brkLR15_SS,MFR_tech_MCLE20,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,310.06,,319.99,,336.72,,358.02,367.90,366.49,353.05,339.41
626,REMIND 2.1,LeastTotalCost_Base_brkLR15_SS,MFR_tech_MC20_100,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,281.43,,297.04,,316.81,,336.10,344.96,343.87,331.94,319.76
626,REMIND 2.1,LeastTotalCost_Base_brkLR15_SS,MFR_tech_MCGT100,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,278.55,,294.30,,314.13,,333.64,342.78,342.03,330.33,318.24
626,REMIND 2.1,LeastTotalCost_Base_brkLR15_SS,MFR_explore,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,277.26,,293.11,,312.89,,332.39,341.54,340.79,329.09,317.00
626,REMIND 2.1,LeastTotalCost_Base_brkLR15_SS,MFR_fossil,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,269.84,,262.97,,251.21,,256.01,258.77,259.89,257.21,255.15
626,REMIND 2.1,LeastTotalCost_Base_brkLR15_SS,MFR_behavior,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,250.41,,211.12,,181.40,,185.91,188.58,190.00,187.99,186.94
626,REMIND 2.1,LeastTotalCost_Base_brkLR15_SS,MFR_fair,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,254.78,,222.02,,194.60,,199.12,201.78,203.20,201.19,200.15
626,REMIND 2.1,LeastTotalCost_Base_brkLR15_SS,MFR_develop,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,242.62,,196.66,,166.07,,169.90,172.07,173.36,171.50,170.65
627,REMIND 2.1,LeastTotalCost_Base_brkSR15_SS,Baseline_CLE,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,407.35,,477.00,,531.66,,576.49,597.87,594.64,564.51,532.38
627,REMIND 2.1,LeastTotalCost_Base_brkSR15_SS,MFR_tech_MCLE20,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,310.42,,321.97,,340.50,,362.21,373.56,373.48,359.17,343.77
627,REMIND 2.1,LeastTotalCost_Base_brkSR15_SS,MFR_tech_MC20_100,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,281.75,,298.62,,320.07,,339.63,349.78,349.94,337.41,324.02
627,REMIND 2.1,LeastTotalCost_Base_brkSR15_SS,MFR_tech_MCGT100,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,278.85,,295.81,,317.23,,337.01,347.42,347.88,335.55,322.23
627,REMIND 2.1,LeastTotalCost_Base_brkSR15_SS,MFR_explore,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,277.56,,294.62,,315.99,,335.76,346.17,346.64,334.30,320.98
627,REMIND 2.1,LeastTotalCost_Base_brkSR15_SS,MFR_fossil,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,270.09,,263.69,,251.78,,256.18,258.64,260.00,257.53,255.69
627,REMIND 2.1,LeastTotalCost_Base_brkSR15_SS,MFR_behavior,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,250.66,,211.84,,181.97,,186.09,188.44,190.10,188.31,187.49
627,REMIND 2.1,LeastTotalCost_Base_brkSR15_SS,MFR_fair,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,255.03,,222.74,,195.17,,199.29,201.65,203.31,201.51,200.69
627,REMIND 2.1,LeastTotalCost_Base_brkSR15_SS,MFR_develop,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,242.88,,197.39,,166.70,,170.26,172.26,173.89,172.30,171.72
628,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP,Baseline_CLE,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,329.90,,323.11,,319.21,,313.89,312.88,314.25,315.90,316.55
628,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP,MFR_tech_MCLE20,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,269.68,,239.45,,234.50,,232.99,234.67,237.68,240.12,241.37
628,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP,MFR_tech_MC20_100,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,245.75,,226.30,,223.55,,222.24,223.85,226.69,228.95,230.09
628,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP,MFR_tech_MCGT100,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,243.44,,224.49,,222.15,,221.06,222.78,225.66,227.96,229.13
628,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP,MFR_explore,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,242.15,,223.30,,220.91,,219.82,221.53,224.42,226.71,227.88
628,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP,MFR_fossil,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,239.54,,218.00,,214.15,,214.63,216.96,220.10,222.54,223.90
628,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP,MFR_behavior,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,220.12,,165.88,,143.69,,143.45,145.31,148.43,151.25,153.31
628,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP,MFR_fair,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,224.48,,176.78,,156.89,,156.65,158.51,161.63,164.45,166.51
628,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP,MFR_develop,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,212.62,,152.03,,129.33,,128.83,130.30,132.94,135.28,136.96
629,REMIND 2.1,LeastTotalCost_CBA_brkSR15_SSP,Baseline_CLE,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,346.11,,339.15,,334.46,,327.93,325.55,326.02,326.06,324.54
629,REMIND 2.1,LeastTotalCost_CBA_brkSR15_SSP,MFR_tech_MCLE20,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,278.23,,247.87,,241.24,,239.50,241.22,244.10,245.78,245.64
629,REMIND 2.1,LeastTotalCost_CBA_brkSR15_SSP,MFR_tech_MC20_100,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,253.19,,233.93,,229.77,,228.31,229.99,232.71,234.25,234.05
629,REMIND 2.1,LeastTotalCost_CBA_brkSR15_SSP,MFR_tech_MCGT100,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,250.78,,231.93,,228.08,,226.84,228.66,231.47,233.08,232.94
629,REMIND 2.1,LeastTotalCost_CBA_brkSR15_SSP,MFR_explore,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,249.49,,230.73,,226.84,,225.60,227.42,230.23,231.84,231.70
629,REMIND 2.1,LeastTotalCost_CBA_brkSR15_SSP,MFR_fossil,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,245.84,,223.93,,217.98,,218.40,220.95,224.07,225.96,226.16
629,REMIND 2.1,LeastTotalCost_CBA_brkSR15_SSP,MFR_behavior,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,226.42,,171.81,,147.51,,147.22,149.29,152.39,154.66,155.57
629,REMIND 2.1,LeastTotalCost_CBA_brkSR15_SSP,MFR_fair,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,230.78,,182.70,,160.72,,160.43,162.50,165.60,167.87,168.77
629,REMIND 2.1,LeastTotalCost_CBA_brkSR15_SSP,MFR_develop,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,218.87,,157.90,,133.17,,132.62,134.30,136.93,138.76,139.33
630,REMIND 2.1,LeastTotalCost_CEA_brkLR15_SSP,Baseline_CLE,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,349.49,,338.23,,325.39,,312.33,307.83,312.95,317.78,320.32
630,REMIND 2.1,LeastTotalCost_CEA_brkLR15_SSP,MFR_tech_MCLE20,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,279.82,,247.57,,236.83,,231.75,232.03,237.19,241.25,243.41
630,REMIND 2.1,LeastTotalCost_CEA_brkLR15_SSP,MFR_tech_MC20_100,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,254.57,,233.56,,225.66,,221.06,221.41,226.28,230.06,232.03
630,REMIND 2.1,LeastTotalCost_CEA_brkLR15_SSP,MFR_tech_MCGT100,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,252.15,,231.60,,224.15,,219.89,220.39,225.28,229.05,231.04
630,REMIND 2.1,LeastTotalCost_CEA_brkLR15_SSP,MFR_explore,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,250.86,,230.41,,222.91,,218.65,219.15,224.04,227.81,229.80
630,REMIND 2.1,LeastTotalCost_CEA_brkLR15_SSP,MFR_fossil,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,246.95,,223.62,,215.30,,213.61,215.18,219.93,223.41,225.29
630,REMIND 2.1,LeastTotalCost_CEA_brkLR15_SSP,MFR_behavior,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,227.53,,171.50,,144.83,,142.43,143.52,148.26,152.12,154.70
630,REMIND 2.1,LeastTotalCost_CEA_brkLR15_SSP,MFR_fair,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,231.89,,182.39,,158.04,,155.63,156.72,161.46,165.32,167.90
630,REMIND 2.1,LeastTotalCost_CEA_brkLR15_SSP,MFR_develop,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,219.96,,157.58,,130.49,,127.84,128.55,132.79,136.19,138.42
631,REMIND 2.1,LeastTotalCost_CEA_brkSR15_SSP,Baseline_CLE,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,349.38,,338.92,,326.77,,312.80,308.35,314.11,318.76,321.12
631,REMIND 2.1,LeastTotalCost_CEA_brkSR15_SSP,MFR_tech_MCLE20,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,279.83,,247.66,,237.38,,231.87,232.16,237.63,241.56,243.56
631,REMIND 2.1,LeastTotalCost_CEA_brkSR15_SSP,MFR_tech_MC20_100,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,254.57,,233.69,,226.19,,221.19,221.54,226.70,230.36,232.18
631,REMIND 2.1,LeastTotalCost_CEA_brkSR15_SSP,MFR_tech_MCGT100,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,252.14,,231.70,,224.63,,219.99,220.48,225.65,229.31,231.15
631,REMIND 2.1,LeastTotalCost_CEA_brkSR15_SSP,MFR_explore,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,250.85,,230.51,,223.38,,218.74,219.24,224.41,228.06,229.91
631,REMIND 2.1,LeastTotalCost_CEA_brkSR15_SSP,MFR_fossil,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,246.95,,223.67,,215.59,,213.61,215.19,220.15,223.53,225.28
631,REMIND 2.1,LeastTotalCost_CEA_brkSR15_SSP,MFR_behavior,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,227.53,,171.55,,145.12,,142.43,143.53,148.47,152.24,154.70
631,REMIND 2.1,LeastTotalCost_CEA_brkSR15_SSP,MFR_fair,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,231.90,,182.44,,158.32,,155.64,156.73,161.68,165.44,167.90
631,REMIND 2.1,LeastTotalCost_CEA_brkSR15_SSP,MFR_develop,307.7310452,300.2077539,296.645175,296.9886051,296.3477948,294.2140876,294.4524697,293.6291593,294.2059236,294.5221418,295.2255311,296.4357364,296.993929,302.92856,310.7628315,318.2385912,320.26039,322.4476754,325.4856714,324.2253811,325.0085506,329.5352441,334.5746688,337.2629418,338.7983589,341.4712745,342.7749079,347.0289385,354.2432371,357.8945293,358.93,,219.97,,157.64,,130.80,,127.89,128.61,133.05,136.37,138.50
