,clim_gamma,clim_c1,clim_c2,clim_c3,clim_kappa1,clim_kappa2,clim_kappa3,clim_epsilon,clim_sigma_eta,clim_sigma_xi,clim_F_4xCO2,cc_r0,cc_rU,cc_rT,cc_rA,ari_BC,ari_OC,ari_Sulfur,ari_NOx,ari_VOC,ari_NH3,ari_CH4,ari_N2O,ari_Equivalent effective stratospheric chlorine,aci_shape_so2,aci_shape_bc,aci_shape_oc,aci_beta,o3_CH4,o3_N2O,o3_Equivalent effective stratospheric chlorine,o3_CO,o3_VOC,o3_NOx,fscale_CH4,fscale_N2O,fscale_minorGHG,fscale_Stratospheric water vapour,fscale_Land use,fscale_Volcanic,fscale_solar_amplitude,fscale_solar_trend,fscale_Light absorbing particles on snow and ice,fscale_CO2,cc_co2_concentration_1750,seed
14590,13.950823255249189,3.965986225266426,17.826543114940023,51.50936607013092,0.8369088245082174,2.869699152988872,1.8215637609663384,1.36702438077181,1.2054781590423624,0.3592335978577023,7.479448592323307,40.13644092736548,-0.0048175005321409,2.1500763140028414,0.0041295684886954,0.0184533885496843,-0.0028910875578571,-0.0025050720779251,-4.500618836512102e-05,-5.406462658685447e-06,-0.0005225298932775,-2.384175924688716e-06,-4.425029313104484e-05,-6.650445400262818e-06,1.8035789651690091e-06,3.907076276838535e-05,6.718791456000384e-06,-3320.1929777178816,0.0002572736364029,0.0018207410371886,-8.956281712056536e-05,5.427413100598044e-05,-0.0002225105849728,0.0017326596055571,1.1989758508310602,0.8599419441433352,1.0807719177154924,0.5761847147396317,0.2620507130858923,0.8710094745057767,0.851514665672429,0.032794362348965,0.402122849735708,0.9665563506965528,279.4111339788236,7177173
16587,1.9947561110911616,4.121190506132015,9.223115076389613,89.70161162069266,0.7999742185258366,2.2043585909311303,1.708230985860529,1.257679518243134,0.6106268628808436,0.6776098193203871,7.896119990588302,35.119001120241634,-0.0009400867218933,4.232930392590594,0.0016500036002251,0.0105244406494051,-0.0071658226479564,-0.0020175549968049,-5.3761187653682905e-05,-3.548894925526864e-05,-0.0004728502534001,-3.326211105415929e-06,-1.712989072723491e-05,-6.970893298134395e-06,1.0538797816900909e-06,0.0006741617912047,4.277518204856679e-06,-237.74911258332617,0.0002826549701539,0.0010940934280456,-0.0001922509645706,6.725774111619051e-05,-7.999821067584197e-05,0.0011474568720196,1.1219471772098075,1.1028709917388404,0.9001369240357974,1.034082863669601,0.9545354678462692,0.9836723382385348,1.367791083446815,-0.0403652460564858,-0.2465410244774249,0.9967152372141646,278.9982196032564,7973976
20262,7.484779726752948,3.942905150607152,5.069643612058837,152.14792919486112,1.3025692884921716,2.3754720347654805,1.174181794844648,0.921705635608308,1.1948532754547614,0.563856715227022,7.864606670558057,31.30480790360488,0.0081249004054253,0.5249267647122957,-0.0001747860758287,0.0195132199920012,-0.0035104249512054,-0.0041333013166178,-5.2692011654006986e-05,7.273484029683525e-07,-0.0004159673931182,-2.33663256634725e-06,-5.434204111179858e-05,-6.922141071897736e-06,1.2589980030771412e-06,0.0032283193554058,8.498216108318844e-07,-48.1737448389152,0.0002554697228031,0.0011014671263877,-7.065412216766659e-05,0.0001062435262627,-0.0005497299878349,0.0025465782771373,0.7489120622254177,0.9137741524895304,0.9486784265274384,1.1426464032096997,0.3974357029723335,0.8994664522874072,1.2862192561169423,0.0146881330590351,1.5877114211601369,0.9947241787083512,278.236988476674,9440301
21563,23.46093754546361,3.0675838701328924,4.94238608195185,41.067483891131495,2.0124157826394957,5.163722736699941,2.453414605563176,1.4781123730296926,2.5998796626686667,0.6048212407466205,9.911018968575194,36.63385747904194,-0.0013036394751459,3.371970958873644,0.0029179032127773,0.0208449813139504,-0.0044170260854037,-0.0029802651836247,-5.760014730574271e-05,-1.85541560818222e-06,-0.0005697761961768,-1.6431765819669898e-06,-3.2739573770392966e-05,-6.202875784609593e-06,0.012229473130767,0.042817068344405,3.482058034730458e-10,-0.7568871761201865,0.0002107746166915,0.0012137529259357,-7.470308353009103e-05,0.0001119329974619,0.000214293717891,0.0009467400161442,1.2254513722437348,0.8969062811184005,1.1631646901446648,1.2502138091525077,0.9804026350397368,1.2085482958469878,1.0774739407693907,0.0056641820188318,0.7889155030364552,1.1413120297087571,276.76643260042147,9959400
23135,5.589325869279062,6.266565091592089,13.75836511665574,49.81656581969526,1.4560219714820977,1.5406390770444536,1.3127189391746692,1.5508290732896988,0.9478619228952554,0.4295674613600946,7.217167147547732,30.280797139242157,0.0069519782949423,1.6990143641149165,0.0014381328641351,0.0392117308971067,-0.0002508695850379,-0.003181351351327,-6.92931801982815e-05,-1.126110580299875e-06,-0.000604338797275,-2.679807754581733e-06,-2.0045595034267297e-05,-5.63160768619574e-06,0.029833880167431,7.934912226415992e-36,0.1936614821383729,-0.8600921211165471,0.0002030209351084,0.0009261891998223,-0.0001338628594464,0.0001097124625806,4.2581658088292605e-05,0.0014612284461695,1.0296542608854364,0.946924544483111,0.9556137123981722,1.4763148467721663,0.8983068373668548,1.281844143775717,0.7899324900534895,-0.0204392734936575,0.532005373127697,0.94754727641007,278.8877810455519,10586628
23549,3.698527014542818,3.999620025774578,28.46168532486688,93.5107195647789,1.7658353055770457,1.902321363067525,1.551765544249009,0.8702912646927055,0.6774745980443319,0.3012550166829468,8.201077433022164,34.5794784179819,0.0043310918982882,-2.071559439908752,0.0025109517877604,0.0138128473886396,-0.0063145400563464,-0.0030415701882735,-7.59697891348858e-05,5.746009422676359e-07,-0.0005230298703285,-1.3763596278853322e-06,-2.354599566140709e-05,-7.716347572708218e-06,0.1000912969960971,7.951571110008315e-43,0.1297886136778999,-0.5302794206040149,0.0002125457080324,0.0011445709399592,-0.0001243288986722,0.0001814577209352,5.4793578682749846e-05,0.0011359459757166,1.1441947327576991,1.056766687302984,1.0140936755515155,1.5446244811888432,0.6988933198683664,0.7909993164788287,1.015389127418319,-0.0988325175622141,2.0745350283871664,1.0176192923554417,280.0071934500747,10751814
24153,7.201834235250854,3.453249768160501,23.131718444616524,51.94709126478595,0.7190063211207665,2.8509443782982973,0.5965616594535329,1.0164340853797569,0.6978282258483265,0.3993551987779808,6.082296723427355,38.25158699383989,-0.0018223861923388,0.0137361141464455,0.0040860211386107,0.0190381845973717,-0.0051972391294695,-0.0024662099970485,-9.779527965794008e-05,8.030724468198342e-06,-0.0006215494491719,-4.260451237754277e-07,-3.521231670375177e-05,-7.453273710338324e-06,9.05814579789495e-07,3.7236065537166806e-88,4.101510673230005e-06,-9296.70554611132,0.0002399720876552,0.0015517702822916,-9.966288357573048e-05,0.0001116020493531,0.0003130869653231,0.0021146835294557,1.078620941285184,1.0907317644639831,1.010521139019333,0.7964362197071921,1.3417598147085965,1.01805506829472,1.2646161706848753,0.008524237868313,0.4655377854225144,0.8661606939397339,279.23201385715345,10992810
26929,9.736728245169983,3.5089311311515603,10.97343855817268,115.50486466690911,1.479467467529779,2.126422489719552,0.7739162708888502,0.980997178862322,1.3661239573272088,0.4566533741875133,7.213741867543147,34.36847880901379,0.0044946888033778,3.363414210266564,0.000369935928818,0.0099124453833093,-0.0040437535181695,-0.005002750827592,-5.814148589494707e-05,-1.734580067893521e-05,-0.0005190582218222,-1.0810084190993968e-06,-4.500192181731892e-05,-7.5188416243525556e-06,0.0133765560172549,0.2331917987849943,2.4355622375926487e-09,-0.9404903166459034,0.0002136534284748,0.0011600252315268,-1.5614908323408964e-05,0.0001628388671983,0.0002575301561996,0.0019926763489058,1.0568498953000431,1.0191424343832034,0.9912573598740776,0.2941823096696192,1.2516335549081377,0.9826329278691288,0.5141527285097875,-0.0020932993642677,1.6688097565863649,0.9472310437683924,273.5179034447468,12100434
28750,4.207754293055563,4.814175368297924,11.39264438485768,59.67278215755843,1.3632435932503302,2.31747475336999,2.1671080747621656,1.9311720998358328,0.7033752483311299,0.3958129700696073,7.306435508238673,33.52663620744632,0.0072368238235922,1.1094989731958131,-9.011919096857628e-05,0.015424479001812,-0.0042574946824313,-0.0045701587036259,-7.128577606942975e-05,-1.4842076223390836e-05,-0.0005569738902801,-3.87802208267449e-06,-3.474260803280718e-05,-7.987358529865803e-06,0.0091260102173808,472.198472269565,2.377038674444277e-16,-0.7205298462879549,0.0002383219177145,0.0011453311299996,2.850117365065049e-05,0.0002406066839459,0.0002304715867162,0.0009116871573005,1.033338092875548,0.9322873505510736,1.099425600195698,1.413518873083851,0.6177361841348075,0.909736218697368,0.864377572568825,0.0123841268972417,2.9545103566261317,0.9544226058704848,273.8860364921129,12827013
30135,4.704429707657927,5.577284605753383,36.1157239849914,101.75468394450976,1.6219059985146678,0.9017702221872662,1.6039191877186942,1.3399239558074594,0.7559892600653255,0.57129872210563,7.792891910173994,37.51067577367453,-1.0737367541343091e-05,2.2369881171535324,0.0018443684480297,0.0031561865510908,-0.0054225792742885,-0.0034254387212234,-9.26863527629791e-05,-1.429617607334049e-05,-0.000552134629755,-2.3325563587730736e-06,-6.950427202560761e-06,-7.081527150414904e-06,0.046753841696602,1.5095707361359528e-33,1.3270280958792526e-13,-0.3801455973155975,0.0001638534661955,0.0014087660566035,0.0001063289788645,0.0001987115798897,-0.0003136331793321,0.0011027775698102,0.775517558486636,1.1315928585512365,0.987080913220146,1.8658172509162456,1.2450888124758808,1.0061601696961715,0.8029220297482789,0.0692069037084417,1.4103130994946544,0.98969916490719,275.52670348738656,13379628
30235,0.8100779102971138,5.522298869930033,18.34808284532137,59.51468412775152,0.798099374218088,2.950215446307304,0.735502066904526,1.770320648351102,0.2026835075870814,0.604081354904096,7.703855140252472,30.44319395468691,0.0052543958961996,5.835928308393016,2.051991795877072e-06,0.0089416250112735,-0.0006419189598922,-0.0022378729200228,-5.740228475359853e-05,-1.3226769969239771e-05,-0.0005486310903487,-4.054964921623011e-06,-3.440062449701212e-05,-7.571823518714938e-06,5.471003496192695e-07,3.695197997324864e-07,9.07407763658839e-07,-17662.971128118435,0.0002281370152112,0.0016281685900655,-3.1542886263544016e-05,-5.705986892048904e-07,-0.0002766929683588,0.0022044742250342,1.0115392528434677,0.8901891373176162,0.8896379473896046,1.0319744042223598,1.4010300902399586,0.8235830311338479,1.215026136406714,0.0360439295822847,1.4284449384806026,0.9828130069989236,278.34219223304024,13419528
31449,9.68079102298094,3.0057885786288514,14.48147662744135,50.46971860457571,1.1749173734134968,3.676330485083906,1.3620197571142911,1.2533971363395169,1.5708973378660736,0.5366614270314697,7.788944545439624,33.006424388286995,0.0053379869906936,0.7112053836839523,0.0016623452568698,0.0202469587894721,-0.0043407454083471,-0.0014004631023888,-3.724037635147349e-05,7.629577557316806e-06,-0.0005388172248125,-1.6023298285797158e-06,-5.590285168438487e-06,-9.178711647336028e-06,1.493061018271931e-07,7.194282302620181e-09,3.302507741603311e-07,-58584.3289047917,0.0002066336522436,0.0015309977117703,-6.942508630717448e-05,6.559809224768908e-05,-0.000304764857854,0.0018425362568307,1.246409382466484,1.058602746178871,1.046484470085821,1.0490000032154942,0.8844649524386295,1.0112474165029386,0.8984897739188142,0.0060013951900841,1.20749202058798,0.9895022256428232,277.4377148553324,13903914
34115,6.0538030842798936,3.2306622112091468,12.29926925184171,77.36234346360266,0.8989458725701093,4.853518068909518,0.6993224771941777,1.7701510890605952,0.9528721295154452,0.6123603942571256,7.415594278950548,34.6840539429345,0.0003064679473369,2.6040258200955426,0.0018059986356496,0.0063506716361249,-0.0005948514416601,-0.0008539179310407,-7.248664465525116e-05,-1.9139454743960103e-05,-0.0005405799069717,-3.3620347470675146e-06,-8.231438850776289e-05,-6.9297600194843e-06,0.0054053140722652,0.0038421419088373,0.0101830627818711,-1.837382296098189,0.0002021298273067,0.0013798949569956,-0.0001332509885616,6.634938811857619e-05,-2.5882729943471163e-05,0.0005001181769677,0.997224717854019,0.8260660555814043,0.96741225612715,0.3852176905783347,0.6028853808266419,0.954260129402356,1.1123381689872072,-0.0219000832939709,2.510737247795229,0.962451343494008,280.8917941489726,14967648
34553,3.600012541824499,3.92366486719354,13.043678020780662,132.0818376232039,1.821316140562088,2.3801808152101653,0.2008322699818373,0.969835137966653,0.3538193468827291,0.3685647786136763,8.204964965418968,35.61168786304379,-0.0002345728008435,2.749440365977708,0.0027589461383703,0.0059791740651471,-0.0046598916101989,-0.0016963846270211,-6.272398482273672e-05,-2.754624453859167e-05,-0.000568100610399,-3.1957131787613e-06,-3.55033561111588e-05,-8.984831674837126e-06,1.3459910950277292e-06,1.767568669436472e-06,1.0137304259536414e-06,-3738.4937404269567,0.0002731878028086,0.0017743221650601,0.0001222934330182,0.0002107629511569,0.000139095607104,0.002774289025482,0.8047164913119831,0.9339130884520638,0.8201635698260309,1.4201460757196385,1.2737460342550395,1.1768274786095057,0.5810122180577888,0.0299241394547726,0.1282189917638585,1.0178407753126415,277.9185143801445,15142410
35954,6.702525303914726,3.5552387015487774,16.108919201709085,59.432653225315626,0.9005442417525938,3.086413958345313,1.9901426354326963,1.3638611561754563,0.8316645150733832,0.5139006734376671,6.860594782252411,36.91037788477334,-0.001603335538056,-1.622663263232706,0.007162354552737,0.0386504971744513,-0.0039711214517709,-0.0053559746093256,-7.644252722910331e-05,-4.577434800373678e-07,-0.0006367331767719,-1.9027580017386155e-06,-3.769308610890644e-05,-8.148091864731038e-06,1.3351088099475425e-07,3.945216293421599e-07,9.04762410769856e-06,-6716.705898200749,0.0002068313880553,0.0012493176591038,-4.585450773922244e-05,8.727949928265865e-05,-0.0001600383162863,0.0011602316159423,1.0093119823255798,1.1166614992006747,1.0382841641510308,-0.1783604701971379,1.1635324189765144,0.8778413204534077,0.8269124842551756,0.0250596259630495,2.4191950437411283,0.9201605384158424,279.0495663628283,15701409
37240,21.05758347610808,3.363720173443548,21.95571750941397,119.9824851977178,2.0533995664017906,3.714196416248836,0.2494081096511936,1.0060049087484917,2.2857823124293306,0.708327760196272,10.69146103719966,37.547899019934825,-0.0029307165105791,1.4232198892334251,0.004145490141321,0.030053161567935,-0.0035809761384203,-0.0045119637502767,-6.228739992777018e-05,-2.583893555684943e-05,-0.0004710283968167,-1.5014584903252845e-06,-3.614802184825463e-05,-7.299497857652831e-06,0.0448752872289464,2.91259061291711e-38,6.165784882502964e-12,-0.5637011564842068,0.0002439577446715,0.0011884590528339,2.1255794050377302e-05,0.0001316727670376,0.000175536982764,0.0010160567414989,1.096613994139819,1.031816109163527,1.0351182665012342,0.3436518628828198,1.1232366046080062,1.2877948324027064,1.4060305567573308,-0.0010776325300253,1.2038906236953717,1.198885818780624,280.1504232423299,16214523
37661,2.7930283727941987,5.257462027964008,9.357617991378294,77.07773755552739,1.7861161428607817,2.8531053523277485,1.5520703722151477,1.4851182650553705,0.5942130209845933,0.393731834125154,7.31120281318444,31.314214932143543,0.00236900753717,5.8291031671352,0.0004341979752698,0.0359123648855893,0.0004987391737213,-0.002086780442947,-6.499402435205794e-05,9.11681575867609e-06,-0.000494165025548,-1.2203287952421948e-06,-1.063809393635684e-05,-7.148005514354107e-06,0.0884936681061614,3.687052314910643e-43,1.1551500115711395,-0.1918154008854513,0.0002848895099062,0.00126632394312,-1.892975642714933e-05,7.93131170326194e-05,1.6899034492540394e-06,0.0007160730433902,0.9638757822912822,1.1205616023534648,1.008700200540232,0.593136773372851,1.528347995669571,1.1437412648725591,1.2085694386110806,0.0056277684157552,0.7378881714825455,0.954671397935684,280.3025402190081,16382502
39312,6.023768955081547,1.860382208961136,25.69520375767398,93.75898505280595,0.7112268535968053,3.441282760681243,0.7534211988117885,0.8935457280034105,0.6666523407132469,0.3804685864712502,8.132758591194468,32.13819485545773,0.0059437228239635,1.62594140989124,0.0024541771419788,0.0122324601896977,-0.0050502576710872,-0.0027369848699908,-6.39205543352486e-05,-4.104321027636156e-07,-0.0005721896481157,-1.806013960778018e-06,-1.01213763119517e-05,-7.569789338804245e-06,0.0078259095408925,388.4408965806835,6.223843336427146e-10,-1.3240008590690744,0.0002035515789888,0.0014220976871171,1.1609150009815932e-05,0.0001343575380215,0.000447324687582,0.0015258151110748,0.9465614719486958,1.0367043709047163,0.7726784876963859,0.5827648042678402,1.3931423650993122,1.2024681024518715,1.6366074445989471,0.0741249529896435,2.169718235763669,1.0126266686055072,276.7428041326728,17041251
46289,16.963300674038386,4.358837350203602,28.531510378482608,45.40423394447368,1.0644249578568852,3.3025524612166435,1.1663910921633462,1.5674487417048506,1.4501126920558822,0.3978314303138014,8.771024824567114,35.94613214326572,-0.0016583600478813,2.660246495205313,0.0038399756747187,0.0125122140782704,-0.0019400879748853,-0.0037278909799987,-4.963555888123775e-05,-1.29636522477044e-05,-0.0005907046328593,-4.679824841046963e-06,-2.5195283450055784e-05,-7.298359199853761e-06,2.484084623100272e-07,0.0002539796055572,1.5501056257150878e-06,-584.0850302497698,0.0002185625000244,0.00180803109719,-4.920293480688748e-05,5.103777516486248e-05,0.0001984051352011,0.000275933391282,0.8710853016308271,0.9170764536075976,0.984330772525664,1.7103269932129297,0.7098703617083053,0.9490425505911394,0.8098361211259992,-0.034751432474974,0.3012806123200749,1.0576473010789942,279.69280434006345,19825074
47806,18.90795647112204,3.955298337779801,12.77645823940756,28.257730338089253,1.5448753461828646,1.9999433666064603,1.0733495469374126,1.387775403633425,2.159304268128128,0.386837747630322,7.747368849885114,32.771684038924484,0.0030358191939289,2.982551239761457,0.0012781099731503,0.025469589390122,-0.0028936125488583,-0.0033165543667039,-6.305561080710207e-05,-2.2384642009327097e-05,-0.0005634022970324,-7.236125023531564e-07,-4.518145796639994e-05,-6.479176381437447e-06,0.0047413363335604,0.0472603232781576,5.546414451103663e-17,-0.7974111677076642,0.0001878168285569,0.0009474933883731,-5.779151811195994e-05,0.0001618572585228,4.4119964878209736e-05,0.000837039066707,0.8905216563766222,1.0797090824624826,1.085925591453784,1.230630396693133,1.1971275210668482,0.8774573941838845,1.2111555237227491,-0.0748251880205036,0.3127586631768969,0.9864615880301558,279.49596725653095,20430357
